Latitude,Longitude,Rainfall_mm
36.75,69.25,439
36.75,69.4167,442
36.75,69.5833,491
36.75,69.75,577
36.75,69.9167,626
36.75,70.0833,583
36.75,70.25,600
36.75,70.4167,583
36.75,70.5833,620
36.75,70.75,551
36.75,70.9167,396
36.75,71.0833,389
36.75,71.25,607
36.75,71.4167,512
36.75,71.5833,266
36.75,71.75,483
36.75,71.9167,304
36.75,72.0833,425
36.75,72.25,575
36.75,72.4167,550
36.75,72.5833,360
36.75,72.75,357
36.75,72.9167,291
36.75,73.0833,330
36.75,73.25,329
36.75,73.4167,270
36.75,73.5833,282
36.75,73.75,288
36.75,73.9167,264
36.75,74.0833,232
36.75,74.25,217
36.75,74.4167,194
36.75,74.5833,171
36.75,74.75,125
36.75,74.9167,132
36.75,75.0833,148
36.75,75.25,147
36.75,75.4167,145
36.75,75.5833,131
36.75,75.75,103
36.75,75.9167,99
36.75,76.0833,57
36.75,76.25,95
36.75,76.4167,89
36.75,76.5833,68
36.75,76.75,69
36.75,76.9167,55
36.75,77.0833,50
36.75,77.25,47
36.75,77.4167,45
36.75,77.5833,45
36.75,77.75,65
36.75,77.9167,54
36.75,78.0833,54
36.75,78.25,42
36.75,78.4167,58
36.75,78.5833,43
36.75,78.75,35
36.75,78.9167,31
36.75,79.0833,25
36.75,79.25,25
36.75,79.4167,26
36.75,79.5833,26
36.75,79.75,27
36.75,79.9167,31
36.75,80.0833,30
36.75,80.25,32
36.75,80.4167,34
36.75,80.5833,34
36.75,80.75,34
36.75,80.9167,36
36.75,81.0833,37
36.75,81.25,38
36.75,81.4167,38
36.75,81.5833,38
36.75,81.75,39
36.75,81.9167,39
36.75,82.0833,36
36.75,82.25,35
36.75,82.4167,34
36.75,82.5833,34
36.75,82.75,33
36.75,82.9167,35
36.75,83.0833,34
36.75,83.25,34
36.75,83.4167,38
36.75,83.5833,40
36.75,83.75,43
36.75,83.9167,49
36.75,84.0833,60
36.75,84.25,76
36.75,84.4167,82
36.75,84.5833,116
36.75,84.75,123
36.75,84.9167,109
36.75,85.0833,100
36.75,85.25,100
36.75,85.4167,108
36.75,85.5833,113
36.75,85.75,114
36.75,85.9167,116
36.75,86.0833,119
36.75,86.25,129
36.75,86.4167,131
36.75,86.5833,128
36.75,86.75,134
36.75,86.9167,144
36.75,87.0833,141
36.75,87.25,140
36.75,87.4167,146
36.75,87.5833,154
36.75,87.75,158
36.75,87.9167,148
36.75,88.0833,155
36.75,88.25,153
36.75,88.4167,159
36.75,88.5833,157
36.75,88.75,158
36.75,88.9167,172
36.75,89.0833,172
36.75,89.25,177
36.75,89.4167,167
36.75,89.5833,166
36.75,89.75,159
36.75,89.9167,174
36.75,90.0833,173
36.75,90.25,164
36.75,90.4167,165
36.75,90.5833,173
36.75,90.75,198
36.75,90.9167,177
36.75,91.0833,158
36.75,91.25,150
36.75,91.4167,120
36.75,91.5833,105
36.75,91.75,95
36.75,91.9167,110
36.75,92.0833,109
36.75,92.25,124
36.75,92.4167,113
36.75,92.5833,81
36.75,92.75,58
36.75,92.9167,58
36.75,93.0833,52
36.75,93.25,47
36.75,93.4167,42
36.75,93.5833,36
36.75,93.75,31
36.75,93.9167,31
36.75,94.0833,30
36.75,94.25,30
36.75,94.4167,34
36.75,94.5833,33
36.75,94.75,36
36.75,94.9167,38
36.75,95.0833,40
36.75,95.25,37
36.75,95.4167,43
36.75,95.5833,41
36.75,95.75,44
36.75,95.9167,46
36.75,96.0833,46
36.75,96.25,51
36.75,96.4167,57
36.75,96.5833,64
36.75,96.75,77
36.75,96.9167,92
36.5833,68.0833,243
36.5833,68.25,237
36.5833,68.4167,244
36.5833,68.5833,285
36.5833,68.75,321
36.5833,68.9167,310
36.5833,69.0833,380
36.5833,69.25,497
36.5833,69.4167,494
36.5833,69.5833,568
36.5833,69.75,605
36.5833,69.9167,616
36.5833,70.0833,727
36.5833,70.25,603
36.5833,70.4167,643
36.5833,70.5833,731
36.5833,70.75,525
36.5833,70.9167,421
36.5833,71.0833,509
36.5833,71.25,501
36.5833,71.4167,363
36.5833,71.5833,533
36.5833,71.75,490
36.5833,71.9167,642
36.5833,72.0833,695
36.5833,72.25,506
36.5833,72.4167,277
36.5833,72.5833,304
36.5833,72.75,340
36.5833,72.9167,302
36.5833,73.0833,352
36.5833,73.25,290
36.5833,73.4167,237
36.5833,73.5833,275
36.5833,73.75,214
36.5833,73.9167,218
36.5833,74.0833,206
36.5833,74.25,255
36.5833,74.4167,272
36.5833,74.5833,208
36.5833,74.75,155
36.5833,74.9167,139
36.5833,75.0833,159
36.5833,75.25,154
36.5833,75.4167,146
36.5833,75.5833,146
36.5833,75.75,138
36.5833,75.9167,78
36.5833,76.0833,62
36.5833,76.25,59
36.5833,76.4167,59
36.5833,76.5833,96
36.5833,76.75,82
36.5833,76.9167,75
36.5833,77.0833,70
36.5833,77.25,77
36.5833,77.4167,84
36.5833,77.5833,83
36.5833,77.75,76
36.5833,77.9167,59
36.5833,78.0833,46
36.5833,78.25,41
36.5833,78.4167,43
36.5833,78.5833,32
36.5833,78.75,29
36.5833,78.9167,25
36.5833,79.0833,23
36.5833,79.25,23
36.5833,79.4167,26
36.5833,79.5833,26
36.5833,79.75,26
36.5833,79.9167,29
36.5833,80.0833,33
36.5833,80.25,39
36.5833,80.4167,33
36.5833,80.5833,32
36.5833,80.75,34
36.5833,80.9167,37
36.5833,81.0833,39
36.5833,81.25,39
36.5833,81.4167,39
36.5833,81.5833,38
36.5833,81.75,39
36.5833,81.9167,37
36.5833,82.0833,34
36.5833,82.25,33
36.5833,82.4167,37
36.5833,82.5833,40
36.5833,82.75,36
36.5833,82.9167,39
36.5833,83.0833,41
36.5833,83.25,45
36.5833,83.4167,52
36.5833,83.5833,51
36.5833,83.75,56
36.5833,83.9167,67
36.5833,84.0833,75
36.5833,84.25,69
36.5833,84.4167,73
36.5833,84.5833,70
36.5833,84.75,71
36.5833,84.9167,82
36.5833,85.0833,86
36.5833,85.25,93
36.5833,85.4167,102
36.5833,85.5833,108
36.5833,85.75,108
36.5833,85.9167,110
36.5833,86.0833,114
36.5833,86.25,119
36.5833,86.4167,123
36.5833,86.5833,133
36.5833,86.75,134
36.5833,86.9167,144
36.5833,87.0833,153
36.5833,87.25,153
36.5833,87.4167,181
36.5833,87.5833,175
36.5833,87.75,161
36.5833,87.9167,162
36.5833,88.0833,172
36.5833,88.25,173
36.5833,88.4167,184
36.5833,88.5833,182
36.5833,88.75,179
36.5833,88.9167,174
36.5833,89.0833,175
36.5833,89.25,183
36.5833,89.4167,198
36.5833,89.5833,205
36.5833,89.75,189
36.5833,89.9167,182
36.5833,90.0833,184
36.5833,90.25,194
36.5833,90.4167,186
36.5833,90.5833,186
36.5833,90.75,202
36.5833,90.9167,201
36.5833,91.0833,236
36.5833,91.25,231
36.5833,91.4167,186
36.5833,91.5833,147
36.5833,91.75,117
36.5833,91.9167,100
36.5833,92.0833,89
36.5833,92.25,80
36.5833,92.4167,76
36.5833,92.5833,74
36.5833,92.75,94
36.5833,92.9167,112
36.5833,93.0833,84
36.5833,93.25,68
36.5833,93.4167,51
36.5833,93.5833,49
36.5833,93.75,38
36.5833,93.9167,35
36.5833,94.0833,35
36.5833,94.25,35
36.5833,94.4167,36
36.5833,94.5833,37
36.5833,94.75,38
36.5833,94.9167,39
36.5833,95.0833,42
36.5833,95.25,42
36.5833,95.4167,44
36.5833,95.5833,44
36.5833,95.75,44
36.5833,95.9167,46
36.5833,96.0833,47
36.5833,96.25,49
36.5833,96.4167,55
36.5833,96.5833,60
36.5833,96.75,70
36.5833,96.9167,84
36.4167,68.0833,306
36.4167,68.25,320
36.4167,68.4167,285
36.4167,68.5833,284
36.4167,68.75,314
36.4167,68.9167,355
36.4167,69.0833,454
36.4167,69.25,498
36.4167,69.4167,554
36.4167,69.5833,664
36.4167,69.75,819
36.4167,69.9167,696
36.4167,70.0833,810
36.4167,70.25,789
36.4167,70.4167,835
36.4167,70.5833,863
36.4167,70.75,543
36.4167,70.9167,636
36.4167,71.0833,706
36.4167,71.25,573
36.4167,71.4167,559
36.4167,71.5833,648
36.4167,71.75,726
36.4167,71.9167,730
36.4167,72.0833,484
36.4167,72.25,346
36.4167,72.4167,224
36.4167,72.5833,282
36.4167,72.75,337
36.4167,72.9167,417
36.4167,73.0833,349
36.4167,73.25,250
36.4167,73.4167,215
36.4167,73.5833,286
36.4167,73.75,241
36.4167,73.9167,199
36.4167,74.0833,272
36.4167,74.25,212
36.4167,74.4167,240
36.4167,74.5833,245
36.4167,74.75,216
36.4167,74.9167,150
36.4167,75.0833,178
36.4167,75.25,150
36.4167,75.4167,117
36.4167,75.5833,124
36.4167,75.75,123
36.4167,75.9167,104
36.4167,76.0833,77
36.4167,76.25,91
36.4167,76.4167,83
36.4167,76.5833,62
36.4167,76.75,51
36.4167,76.9167,63
36.4167,77.0833,56
36.4167,77.25,62
36.4167,77.4167,63
36.4167,77.5833,77
36.4167,77.75,66
36.4167,77.9167,50
36.4167,78.0833,55
36.4167,78.25,67
36.4167,78.4167,46
36.4167,78.5833,42
36.4167,78.75,56
36.4167,78.9167,38
36.4167,79.0833,28
36.4167,79.25,29
36.4167,79.4167,36
36.4167,79.5833,31
36.4167,79.75,27
36.4167,79.9167,25
36.4167,80.0833,26
36.4167,80.25,32
36.4167,80.4167,33
36.4167,80.5833,31
36.4167,80.75,34
36.4167,80.9167,34
36.4167,81.0833,35
36.4167,81.25,37
36.4167,81.4167,36
36.4167,81.5833,33
36.4167,81.75,34
36.4167,81.9167,31
36.4167,82.0833,38
36.4167,82.25,47
36.4167,82.4167,47
36.4167,82.5833,59
36.4167,82.75,47
36.4167,82.9167,53
36.4167,83.0833,65
36.4167,83.25,64
36.4167,83.4167,64
36.4167,83.5833,72
36.4167,83.75,71
36.4167,83.9167,77
36.4167,84.0833,85
36.4167,84.25,82
36.4167,84.4167,80
36.4167,84.5833,81
36.4167,84.75,81
36.4167,84.9167,84
36.4167,85.0833,86
36.4167,85.25,93
36.4167,85.4167,95
36.4167,85.5833,102
36.4167,85.75,110
36.4167,85.9167,118
36.4167,86.0833,120
36.4167,86.25,121
36.4167,86.4167,126
36.4167,86.5833,137
36.4167,86.75,142
36.4167,86.9167,156
36.4167,87.0833,168
36.4167,87.25,194
36.4167,87.4167,205
36.4167,87.5833,171
36.4167,87.75,171
36.4167,87.9167,175
36.4167,88.0833,175
36.4167,88.25,180
36.4167,88.4167,185
36.4167,88.5833,192
36.4167,88.75,191
36.4167,88.9167,188
36.4167,89.0833,186
36.4167,89.25,176
36.4167,89.4167,176
36.4167,89.5833,192
36.4167,89.75,210
36.4167,89.9167,212
36.4167,90.0833,192
36.4167,90.25,195
36.4167,90.4167,192
36.4167,90.5833,196
36.4167,90.75,198
36.4167,90.9167,199
36.4167,91.0833,196
36.4167,91.25,198
36.4167,91.4167,196
36.4167,91.5833,177
36.4167,91.75,172
36.4167,91.9167,170
36.4167,92.0833,158
36.4167,92.25,114
36.4167,92.4167,134
36.4167,92.5833,125
36.4167,92.75,117
36.4167,92.9167,131
36.4167,93.0833,140
36.4167,93.25,115
36.4167,93.4167,87
36.4167,93.5833,70
36.4167,93.75,54
36.4167,93.9167,45
36.4167,94.0833,41
36.4167,94.25,38
36.4167,94.4167,38
36.4167,94.5833,37
36.4167,94.75,42
36.4167,94.9167,44
36.4167,95.0833,45
36.4167,95.25,46
36.4167,95.4167,49
36.4167,95.5833,50
36.4167,95.75,51
36.4167,95.9167,51
36.4167,96.0833,53
36.4167,96.25,54
36.4167,96.4167,58
36.4167,96.5833,63
36.4167,96.75,72
36.4167,96.9167,84
36.25,68.0833,311
36.25,68.25,341
36.25,68.4167,338
36.25,68.5833,303
36.25,68.75,286
36.25,68.9167,372
36.25,69.0833,459
36.25,69.25,535
36.25,69.4167,836
36.25,69.5833,744
36.25,69.75,1000
36.25,69.9167,766
36.25,70.0833,776
36.25,70.25,897
36.25,70.4167,1001
36.25,70.5833,826
36.25,70.75,670
36.25,70.9167,873
36.25,71.0833,764
36.25,71.25,714
36.25,71.4167,716
36.25,71.5833,548
36.25,71.75,578
36.25,71.9167,635
36.25,72.0833,342
36.25,72.25,264
36.25,72.4167,330
36.25,72.5833,351
36.25,72.75,396
36.25,72.9167,371
36.25,73.0833,364
36.25,73.25,302
36.25,73.4167,253
36.25,73.5833,242
36.25,73.75,195
36.25,73.9167,264
36.25,74.0833,272
36.25,74.25,216
36.25,74.4167,198
36.25,74.5833,187
36.25,74.75,177
36.25,74.9167,182
36.25,75.0833,219
36.25,75.25,234
36.25,75.4167,174
36.25,75.5833,139
36.25,75.75,123
36.25,75.9167,120
36.25,76.0833,129
36.25,76.25,84
36.25,76.4167,102
36.25,76.5833,77
36.25,76.75,70
36.25,76.9167,68
36.25,77.0833,74
36.25,77.25,78
36.25,77.4167,75
36.25,77.5833,63
36.25,77.75,73
36.25,77.9167,73
36.25,78.0833,67
36.25,78.25,52
36.25,78.4167,52
36.25,78.5833,53
36.25,78.75,56
36.25,78.9167,50
36.25,79.0833,58
36.25,79.25,53
36.25,79.4167,48
36.25,79.5833,34
36.25,79.75,27
36.25,79.9167,26
36.25,80.0833,29
36.25,80.25,29
36.25,80.4167,28
36.25,80.5833,28
36.25,80.75,31
36.25,80.9167,31
36.25,81.0833,32
36.25,81.25,31
36.25,81.4167,30
36.25,81.5833,32
36.25,81.75,33
36.25,81.9167,43
36.25,82.0833,64
36.25,82.25,56
36.25,82.4167,64
36.25,82.5833,65
36.25,82.75,57
36.25,82.9167,64
36.25,83.0833,64
36.25,83.25,66
36.25,83.4167,70
36.25,83.5833,72
36.25,83.75,77
36.25,83.9167,78
36.25,84.0833,78
36.25,84.25,82
36.25,84.4167,81
36.25,84.5833,83
36.25,84.75,85
36.25,84.9167,93
36.25,85.0833,95
36.25,85.25,104
36.25,85.4167,107
36.25,85.5833,111
36.25,85.75,113
36.25,85.9167,122
36.25,86.0833,120
36.25,86.25,126
36.25,86.4167,139
36.25,86.5833,148
36.25,86.75,152
36.25,86.9167,156
36.25,87.0833,158
36.25,87.25,167
36.25,87.4167,167
36.25,87.5833,173
36.25,87.75,170
36.25,87.9167,168
36.25,88.0833,167
36.25,88.25,172
36.25,88.4167,181
36.25,88.5833,187
36.25,88.75,190
36.25,88.9167,188
36.25,89.0833,194
36.25,89.25,194
36.25,89.4167,186
36.25,89.5833,180
36.25,89.75,193
36.25,89.9167,206
36.25,90.0833,211
36.25,90.25,222
36.25,90.4167,211
36.25,90.5833,204
36.25,90.75,202
36.25,90.9167,209
36.25,91.0833,220
36.25,91.25,218
36.25,91.4167,210
36.25,91.5833,222
36.25,91.75,219
36.25,91.9167,234
36.25,92.0833,212
36.25,92.25,158
36.25,92.4167,169
36.25,92.5833,181
36.25,92.75,193
36.25,92.9167,209
36.25,93.0833,213
36.25,93.25,212
36.25,93.4167,189
36.25,93.5833,147
36.25,93.75,143
36.25,93.9167,100
36.25,94.0833,94
36.25,94.25,74
36.25,94.4167,131
36.25,94.5833,73
36.25,94.75,50
36.25,94.9167,79
36.25,95.0833,75
36.25,95.25,82
36.25,95.4167,91
36.25,95.5833,111
36.25,95.75,87
36.25,95.9167,96
36.25,96.0833,128
36.25,96.25,98
36.25,96.4167,79
36.25,96.5833,82
36.25,96.75,89
36.25,96.9167,95
36.0833,68.0833,343
36.0833,68.25,375
36.0833,68.4167,414
36.0833,68.5833,282
36.0833,68.75,322
36.0833,68.9167,399
36.0833,69.0833,433
36.0833,69.25,601
36.0833,69.4167,767
36.0833,69.5833,650
36.0833,69.75,841
36.0833,69.9167,980
36.0833,70.0833,919
36.0833,70.25,856
36.0833,70.4167,967
36.0833,70.5833,864
36.0833,70.75,689
36.0833,70.9167,743
36.0833,71.0833,798
36.0833,71.25,731
36.0833,71.4167,619
36.0833,71.5833,488
36.0833,71.75,416
36.0833,71.9167,392
36.0833,72.0833,328
36.0833,72.25,556
36.0833,72.4167,448
36.0833,72.5833,442
36.0833,72.75,417
36.0833,72.9167,407
36.0833,73.0833,367
36.0833,73.25,365
36.0833,73.4167,356
36.0833,73.5833,355
36.0833,73.75,298
36.0833,73.9167,247
36.0833,74.0833,237
36.0833,74.25,210
36.0833,74.4167,272
36.0833,74.5833,268
36.0833,74.75,250
36.0833,74.9167,229
36.0833,75.0833,195
36.0833,75.25,176
36.0833,75.4167,172
36.0833,75.5833,160
36.0833,75.75,156
36.0833,75.9167,136
36.0833,76.0833,126
36.0833,76.25,114
36.0833,76.4167,72
36.0833,76.5833,79
36.0833,76.75,95
36.0833,76.9167,81
36.0833,77.0833,93
36.0833,77.25,78
36.0833,77.4167,75
36.0833,77.5833,65
36.0833,77.75,61
36.0833,77.9167,60
36.0833,78.0833,70
36.0833,78.25,79
36.0833,78.4167,71
36.0833,78.5833,70
36.0833,78.75,69
36.0833,78.9167,64
36.0833,79.0833,51
36.0833,79.25,78
36.0833,79.4167,86
36.0833,79.5833,64
36.0833,79.75,44
36.0833,79.9167,34
36.0833,80.0833,50
36.0833,80.25,51
36.0833,80.4167,36
36.0833,80.5833,38
36.0833,80.75,33
36.0833,80.9167,30
36.0833,81.0833,35
36.0833,81.25,36
36.0833,81.4167,38
36.0833,81.5833,49
36.0833,81.75,45
36.0833,81.9167,39
36.0833,82.0833,46
36.0833,82.25,54
36.0833,82.4167,47
36.0833,82.5833,49
36.0833,82.75,51
36.0833,82.9167,57
36.0833,83.0833,60
36.0833,83.25,67
36.0833,83.4167,76
36.0833,83.5833,76
36.0833,83.75,76
36.0833,83.9167,80
36.0833,84.0833,81
36.0833,84.25,82
36.0833,84.4167,83
36.0833,84.5833,83
36.0833,84.75,87
36.0833,84.9167,92
36.0833,85.0833,96
36.0833,85.25,100
36.0833,85.4167,102
36.0833,85.5833,106
36.0833,85.75,110
36.0833,85.9167,111
36.0833,86.0833,113
36.0833,86.25,120
36.0833,86.4167,124
36.0833,86.5833,137
36.0833,86.75,138
36.0833,86.9167,140
36.0833,87.0833,141
36.0833,87.25,145
36.0833,87.4167,149
36.0833,87.5833,154
36.0833,87.75,157
36.0833,87.9167,162
36.0833,88.0833,169
36.0833,88.25,176
36.0833,88.4167,182
36.0833,88.5833,184
36.0833,88.75,185
36.0833,88.9167,185
36.0833,89.0833,191
36.0833,89.25,198
36.0833,89.4167,206
36.0833,89.5833,199
36.0833,89.75,203
36.0833,89.9167,214
36.0833,90.0833,228
36.0833,90.25,215
36.0833,90.4167,212
36.0833,90.5833,221
36.0833,90.75,238
36.0833,90.9167,272
36.0833,91.0833,244
36.0833,91.25,230
36.0833,91.4167,223
36.0833,91.5833,227
36.0833,91.75,211
36.0833,91.9167,204
36.0833,92.0833,194
36.0833,92.25,174
36.0833,92.4167,183
36.0833,92.5833,199
36.0833,92.75,208
36.0833,92.9167,201
36.0833,93.0833,207
36.0833,93.25,215
36.0833,93.4167,208
36.0833,93.5833,220
36.0833,93.75,236
36.0833,93.9167,210
36.0833,94.0833,208
36.0833,94.25,194
36.0833,94.4167,191
36.0833,94.5833,143
36.0833,94.75,84
36.0833,94.9167,119
36.0833,95.0833,194
36.0833,95.25,187
36.0833,95.4167,181
36.0833,95.5833,160
36.0833,95.75,158
36.0833,95.9167,157
36.0833,96.0833,223
36.0833,96.25,211
36.0833,96.4167,154
36.0833,96.5833,206
36.0833,96.75,195
36.0833,96.9167,172
35.9167,68.0833,349
35.9167,68.25,471
35.9167,68.4167,411
35.9167,68.5833,272
35.9167,68.75,328
35.9167,68.9167,430
35.9167,69.0833,552
35.9167,69.25,661
35.9167,69.4167,887
35.9167,69.5833,739
35.9167,69.75,936
35.9167,69.9167,1076
35.9167,70.0833,1030
35.9167,70.25,1048
35.9167,70.4167,920
35.9167,70.5833,817
35.9167,70.75,886
35.9167,70.9167,759
35.9167,71.0833,904
35.9167,71.25,674
35.9167,71.4167,630
35.9167,71.5833,546
35.9167,71.75,404
35.9167,71.9167,405
35.9167,72.0833,479
35.9167,72.25,608
35.9167,72.4167,554
35.9167,72.5833,558
35.9167,72.75,516
35.9167,72.9167,495
35.9167,73.0833,469
35.9167,73.25,425
35.9167,73.4167,392
35.9167,73.5833,373
35.9167,73.75,361
35.9167,73.9167,344
35.9167,74.0833,325
35.9167,74.25,249
35.9167,74.4167,221
35.9167,74.5833,258
35.9167,74.75,255
35.9167,74.9167,256
35.9167,75.0833,208
35.9167,75.25,188
35.9167,75.4167,169
35.9167,75.5833,156
35.9167,75.75,148
35.9167,75.9167,127
35.9167,76.0833,129
35.9167,76.25,128
35.9167,76.4167,135
35.9167,76.5833,130
35.9167,76.75,79
35.9167,76.9167,85
35.9167,77.0833,98
35.9167,77.25,92
35.9167,77.4167,73
35.9167,77.5833,65
35.9167,77.75,73
35.9167,77.9167,69
35.9167,78.0833,54
35.9167,78.25,58
35.9167,78.4167,64
35.9167,78.5833,57
35.9167,78.75,66
35.9167,78.9167,72
35.9167,79.0833,60
35.9167,79.25,54
35.9167,79.4167,75
35.9167,79.5833,71
35.9167,79.75,60
35.9167,79.9167,59
35.9167,80.0833,35
35.9167,80.25,40
35.9167,80.4167,50
35.9167,80.5833,44
35.9167,80.75,52
35.9167,80.9167,52
35.9167,81.0833,57
35.9167,81.25,56
35.9167,81.4167,49
35.9167,81.5833,59
35.9167,81.75,51
35.9167,81.9167,51
35.9167,82.0833,44
35.9167,82.25,42
35.9167,82.4167,46
35.9167,82.5833,57
35.9167,82.75,59
35.9167,82.9167,57
35.9167,83.0833,65
35.9167,83.25,69
35.9167,83.4167,72
35.9167,83.5833,71
35.9167,83.75,72
35.9167,83.9167,76
35.9167,84.0833,76
35.9167,84.25,77
35.9167,84.4167,82
35.9167,84.5833,85
35.9167,84.75,87
35.9167,84.9167,90
35.9167,85.0833,93
35.9167,85.25,94
35.9167,85.4167,97
35.9167,85.5833,105
35.9167,85.75,108
35.9167,85.9167,109
35.9167,86.0833,112
35.9167,86.25,114
35.9167,86.4167,119
35.9167,86.5833,125
35.9167,86.75,124
35.9167,86.9167,127
35.9167,87.0833,131
35.9167,87.25,141
35.9167,87.4167,145
35.9167,87.5833,152
35.9167,87.75,159
35.9167,87.9167,163
35.9167,88.0833,171
35.9167,88.25,174
35.9167,88.4167,175
35.9167,88.5833,178
35.9167,88.75,186
35.9167,88.9167,189
35.9167,89.0833,193
35.9167,89.25,198
35.9167,89.4167,202
35.9167,89.5833,211
35.9167,89.75,210
35.9167,89.9167,218
35.9167,90.0833,225
35.9167,90.25,225
35.9167,90.4167,225
35.9167,90.5833,227
35.9167,90.75,235
35.9167,90.9167,232
35.9167,91.0833,226
35.9167,91.25,218
35.9167,91.4167,241
35.9167,91.5833,223
35.9167,91.75,221
35.9167,91.9167,217
35.9167,92.0833,203
35.9167,92.25,194
35.9167,92.4167,218
35.9167,92.5833,221
35.9167,92.75,232
35.9167,92.9167,250
35.9167,93.0833,253
35.9167,93.25,213
35.9167,93.4167,202
35.9167,93.5833,203
35.9167,93.75,201
35.9167,93.9167,175
35.9167,94.0833,165
35.9167,94.25,168
35.9167,94.4167,164
35.9167,94.5833,164
35.9167,94.75,131
35.9167,94.9167,141
35.9167,95.0833,217
35.9167,95.25,239
35.9167,95.4167,256
35.9167,95.5833,233
35.9167,95.75,237
35.9167,95.9167,233
35.9167,96.0833,233
35.9167,96.25,255
35.9167,96.4167,228
35.9167,96.5833,204
35.9167,96.75,281
35.9167,96.9167,287
35.75,68.0833,508
35.75,68.25,675
35.75,68.4167,424
35.75,68.5833,342
35.75,68.75,351
35.75,68.9167,477
35.75,69.0833,599
35.75,69.25,684
35.75,69.4167,798
35.75,69.5833,1057
35.75,69.75,1126
35.75,69.9167,1105
35.75,70.0833,1035
35.75,70.25,1034
35.75,70.4167,1038
35.75,70.5833,1004
35.75,70.75,887
35.75,70.9167,931
35.75,71.0833,837
35.75,71.25,698
35.75,71.4167,634
35.75,71.5833,611
35.75,71.75,442
35.75,71.9167,526
35.75,72.0833,550
35.75,72.25,637
35.75,72.4167,582
35.75,72.5833,541
35.75,72.75,531
35.75,72.9167,495
35.75,73.0833,482
35.75,73.25,457
35.75,73.4167,407
35.75,73.5833,408
35.75,73.75,403
35.75,73.9167,384
35.75,74.0833,372
35.75,74.25,347
35.75,74.4167,339
35.75,74.5833,251
35.75,74.75,291
35.75,74.9167,272
35.75,75.0833,243
35.75,75.25,205
35.75,75.4167,197
35.75,75.5833,168
35.75,75.75,143
35.75,75.9167,124
35.75,76.0833,127
35.75,76.25,108
35.75,76.4167,106
35.75,76.5833,132
35.75,76.75,114
35.75,76.9167,90
35.75,77.0833,92
35.75,77.25,98
35.75,77.4167,112
35.75,77.5833,85
35.75,77.75,75
35.75,77.9167,72
35.75,78.0833,67
35.75,78.25,70
35.75,78.4167,71
35.75,78.5833,75
35.75,78.75,81
35.75,78.9167,68
35.75,79.0833,64
35.75,79.25,68
35.75,79.4167,55
35.75,79.5833,77
35.75,79.75,73
35.75,79.9167,65
35.75,80.0833,54
35.75,80.25,63
35.75,80.4167,84
35.75,80.5833,57
35.75,80.75,45
35.75,80.9167,41
35.75,81.0833,55
35.75,81.25,54
