Latitude,Longitude,Extreme_High_Temp_C
20.9167,74.75,41.66
20.9167,74.9167,42.19
20.9167,75.0833,42.47
20.9167,75.25,42.49
20.9167,75.4167,42.45
20.9167,75.5833,42.4
20.9167,75.75,42.43
20.9167,75.9167,42.24
20.9167,76.0833,42.31
20.9167,76.25,42.36
20.9167,76.4167,42.42
20.9167,76.5833,42.58
20.9167,76.75,42.69
20.9167,76.9167,42.91
20.9167,77.0833,43.0
20.9167,77.25,43.08
20.9167,77.4167,43.24
20.9167,77.5833,43.21
20.9167,77.75,42.75
20.9167,77.9167,42.67
20.9167,78.0833,42.94
20.9167,78.25,42.84
20.9167,78.4167,42.83
20.9167,78.5833,42.65
20.9167,78.75,42.47
20.9167,78.9167,43.2
20.9167,79.0833,42.82
20.9167,79.25,43.13
20.9167,79.4167,42.74
20.9167,79.5833,42.55
20.9167,79.75,42.44
20.9167,79.9167,42.36
20.9167,80.0833,41.81
20.9167,80.25,41.17
20.9167,80.4167,41.45
20.9167,80.5833,41.82
20.9167,80.75,42.07
20.9167,80.9167,41.96
20.9167,81.0833,42.15
20.9167,81.25,42.17
20.9167,81.4167,42.04
20.9167,81.5833,41.46
20.9167,81.75,41.18
20.9167,81.9167,41.3
20.9167,82.0833,41.45
20.9167,82.25,41.3
20.9167,82.4167,41.52
20.9167,82.5833,41.76
20.9167,82.75,41.38
20.9167,82.9167,40.56
20.9167,83.0833,41.64
20.9167,83.25,41.95
20.9167,83.4167,42.18
20.9167,83.5833,41.9
20.9167,83.75,41.69
20.9167,83.9167,41.5
20.9167,84.0833,41.69
20.9167,84.25,41.03
20.9167,84.4167,40.64
20.9167,84.5833,39.9
20.9167,84.75,39.08
20.9167,84.9167,39.37
20.9167,85.0833,39.52
20.9167,85.25,39.22
20.9167,85.4167,38.35
20.9167,85.5833,37.83
20.9167,85.75,37.47
20.9167,85.9167,37.21
20.9167,86.0833,36.88
20.9167,86.25,36.5
20.9167,86.4167,36.46
20.9167,86.5833,36.3
20.9167,86.75,36.0
20.9167,86.9167,35.52
20.9167,92.25,32.07
20.9167,92.4167,32.23
20.9167,92.5833,32.39
20.9167,92.75,31.43
20.9167,92.9167,32.94
20.9167,93.0833,32.98
20.9167,93.25,32.18
20.9167,93.4167,30.97
20.9167,93.5833,29.75
20.9167,93.75,28.9
20.9167,93.9167,30.03
20.9167,94.0833,33.0
20.9167,94.25,34.63
20.9167,94.4167,36.56
20.9167,94.5833,37.5
20.9167,94.75,38.44
20.9167,94.9167,38.79
20.9167,95.0833,37.69
20.9167,95.25,36.7
20.9167,95.4167,38.03
20.9167,95.5833,38.45
20.9167,95.75,38.84
20.9167,95.9167,38.6
20.9167,96.0833,38.83
20.9167,96.25,35.55
20.9167,96.4167,34.95
20.9167,96.5833,30.04
20.9167,96.75,31.15
20.9167,96.9167,33.09
20.75,70.4167,34.3
20.75,70.5833,34.41
20.75,70.75,34.85
20.75,70.9167,35.37
20.75,71.0833,35.87
20.75,71.25,35.73
20.75,72.75,35.5
20.75,72.9167,36.68
20.75,73.0833,36.9
20.75,73.25,37.72
20.75,73.4167,38.02
20.75,73.5833,38.03
20.75,73.75,37.6
20.75,73.9167,36.68
20.75,74.0833,37.4
20.75,74.25,38.62
20.75,74.4167,39.66
20.75,74.5833,40.62
20.75,74.75,41.37
20.75,74.9167,41.97
20.75,75.0833,42.12
20.75,75.25,42.22
20.75,75.4167,42.32
20.75,75.5833,42.33
20.75,75.75,42.25
20.75,75.9167,41.89
20.75,76.0833,41.96
20.75,76.25,41.9
20.75,76.4167,42.09
20.75,76.5833,42.34
20.75,76.75,42.47
20.75,76.9167,42.68
20.75,77.0833,42.8
20.75,77.25,42.9
20.75,77.4167,43.06
20.75,77.5833,43.09
20.75,77.75,43.03
20.75,77.9167,43.16
20.75,78.0833,43.16
20.75,78.25,43.31
20.75,78.4167,43.36
20.75,78.5833,43.41
20.75,78.75,43.47
20.75,78.9167,43.6
20.75,79.0833,43.19
20.75,79.25,43.06
20.75,79.4167,42.99
20.75,79.5833,42.64
20.75,79.75,42.12
20.75,79.9167,41.78
20.75,80.0833,41.54
20.75,80.25,41.33
20.75,80.4167,41.06
20.75,80.5833,41.56
20.75,80.75,41.74
20.75,80.9167,41.38
20.75,81.0833,41.38
20.75,81.25,41.24
20.75,81.4167,41.48
20.75,81.5833,40.96
20.75,81.75,41.22
20.75,81.9167,41.31
20.75,82.0833,40.94
20.75,82.25,41.1
20.75,82.4167,40.82
20.75,82.5833,41.28
20.75,82.75,41.08
20.75,82.9167,41.54
20.75,83.0833,41.71
20.75,83.25,41.72
20.75,83.4167,41.61
20.75,83.5833,41.96
20.75,83.75,41.69
20.75,83.9167,41.39
20.75,84.0833,41.2
20.75,84.25,40.68
20.75,84.4167,40.39
20.75,84.5833,38.8
20.75,84.75,38.32
20.75,84.9167,37.77
20.75,85.0833,39.09
20.75,85.25,38.93
20.75,85.4167,38.13
20.75,85.5833,37.59
20.75,85.75,36.77
20.75,85.9167,36.38
20.75,86.0833,36.49
20.75,86.25,36.23
20.75,86.4167,36.17
20.75,86.5833,36.12
20.75,86.75,35.61
20.75,86.9167,34.94
20.75,87.0833,34.26
20.75,92.25,32.23
20.75,92.4167,32.19
20.75,92.5833,32.67
20.75,92.75,31.85
20.75,92.9167,33.13
20.75,93.0833,34.08
20.75,93.25,32.87
20.75,93.4167,31.85
20.75,93.5833,30.0
20.75,93.75,29.43
20.75,93.9167,30.09
20.75,94.0833,33.51
20.75,94.25,35.32
20.75,94.4167,36.97
20.75,94.5833,38.05
20.75,94.75,38.5
20.75,94.9167,38.74
20.75,95.0833,38.59
20.75,95.25,38.32
20.75,95.4167,38.34
20.75,95.5833,38.33
20.75,95.75,38.68
20.75,95.9167,38.63
20.75,96.0833,38.65
20.75,96.25,37.41
20.75,96.4167,34.98
20.75,96.5833,30.89
20.75,96.75,31.08
20.75,96.9167,32.62
20.5833,72.9167,36.46
20.5833,73.0833,36.92
20.5833,73.25,37.65
20.5833,73.4167,37.69
20.5833,73.5833,37.7
20.5833,73.75,36.68
20.5833,73.9167,36.64
20.5833,74.0833,37.93
20.5833,74.25,39.23
20.5833,74.4167,40.4
20.5833,74.5833,40.99
20.5833,74.75,41.3
20.5833,74.9167,41.63
20.5833,75.0833,41.73
20.5833,75.25,41.98
20.5833,75.4167,42.08
20.5833,75.5833,41.32
20.5833,75.75,41.1
20.5833,75.9167,40.92
20.5833,76.0833,40.61
20.5833,76.25,40.57
20.5833,76.4167,40.89
20.5833,76.5833,41.76
20.5833,76.75,42.19
20.5833,76.9167,42.33
20.5833,77.0833,42.44
20.5833,77.25,42.58
20.5833,77.4167,42.45
20.5833,77.5833,42.61
20.5833,77.75,42.9
20.5833,77.9167,43.18
20.5833,78.0833,43.0
20.5833,78.25,43.49
20.5833,78.4167,43.58
20.5833,78.5833,43.74
20.5833,78.75,43.76
20.5833,78.9167,43.66
20.5833,79.0833,43.55
20.5833,79.25,42.95
20.5833,79.4167,43.04
20.5833,79.5833,42.47
20.5833,79.75,42.68
20.5833,79.9167,42.37
20.5833,80.0833,41.98
20.5833,80.25,42.0
20.5833,80.4167,40.98
20.5833,80.5833,40.91
20.5833,80.75,41.24
20.5833,80.9167,41.17
20.5833,81.0833,41.1
20.5833,81.25,40.9
20.5833,81.4167,40.96
20.5833,81.5833,40.62
20.5833,81.75,40.99
20.5833,81.9167,40.65
20.5833,82.0833,40.68
20.5833,82.25,40.42
20.5833,82.4167,39.18
20.5833,82.5833,40.82
20.5833,82.75,41.08
20.5833,82.9167,41.37
20.5833,83.0833,41.5
20.5833,83.25,41.2
20.5833,83.4167,41.2
20.5833,83.5833,41.33
20.5833,83.75,40.71
20.5833,83.9167,38.9
20.5833,84.0833,38.24
20.5833,84.25,37.59
20.5833,84.4167,38.33
20.5833,84.5833,38.74
20.5833,84.75,37.86
20.5833,84.9167,37.36
20.5833,85.0833,36.58
20.5833,85.25,36.76
20.5833,85.4167,37.05
20.5833,85.5833,36.82
20.5833,85.75,36.28
20.5833,85.9167,36.08
20.5833,86.0833,36.2
20.5833,86.25,36.01
20.5833,86.4167,35.84
20.5833,86.5833,35.69
20.5833,86.75,35.17
20.5833,86.9167,34.9
20.5833,92.25,32.07
20.5833,92.4167,32.54
20.5833,92.5833,32.32
20.5833,92.75,32.91
20.5833,92.9167,32.87
20.5833,93.0833,33.91
20.5833,93.25,33.96
20.5833,93.4167,32.13
20.5833,93.5833,31.21
20.5833,93.75,30.79
20.5833,93.9167,29.32
20.5833,94.0833,31.67
20.5833,94.25,35.78
20.5833,94.4167,37.35
20.5833,94.5833,38.04
20.5833,94.75,38.0
20.5833,94.9167,38.85
20.5833,95.0833,39.06
20.5833,95.25,38.86
20.5833,95.4167,38.65
20.5833,95.5833,38.43
20.5833,95.75,38.64
20.5833,95.9167,38.35
20.5833,96.0833,38.27
20.5833,96.25,36.8
20.5833,96.4167,32.66
20.5833,96.5833,29.91
20.5833,96.75,31.05
20.5833,96.9167,31.41
20.4167,72.75,35.88
20.4167,72.9167,36.37
20.4167,73.0833,37.18
20.4167,73.25,37.61
20.4167,73.4167,37.41
20.4167,73.5833,37.1
20.4167,73.75,36.36
20.4167,73.9167,36.56
20.4167,74.0833,37.63
20.4167,74.25,38.54
20.4167,74.4167,39.86
20.4167,74.5833,40.49
20.4167,74.75,40.57
20.4167,74.9167,41.22
20.4167,75.0833,41.28
20.4167,75.25,40.1
20.4167,75.4167,39.78
20.4167,75.5833,39.5
20.4167,75.75,39.72
20.4167,75.9167,39.89
20.4167,76.0833,39.37
20.4167,76.25,39.58
20.4167,76.4167,40.13
20.4167,76.5833,41.03
20.4167,76.75,41.54
20.4167,76.9167,41.61
20.4167,77.0833,41.84
20.4167,77.25,41.91
20.4167,77.4167,42.02
20.4167,77.5833,42.13
20.4167,77.75,42.57
20.4167,77.9167,42.82
20.4167,78.0833,42.56
20.4167,78.25,42.82
20.4167,78.4167,43.17
20.4167,78.5833,43.67
20.4167,78.75,43.85
20.4167,78.9167,43.88
20.4167,79.0833,43.52
20.4167,79.25,42.55
20.4167,79.4167,42.77
20.4167,79.5833,42.54
20.4167,79.75,42.23
20.4167,79.9167,42.56
20.4167,80.0833,42.35
20.4167,80.25,41.89
20.4167,80.4167,41.17
20.4167,80.5833,40.45
20.4167,80.75,41.08
20.4167,80.9167,40.93
20.4167,81.0833,40.87
20.4167,81.25,40.71
20.4167,81.4167,41.11
20.4167,81.5833,40.98
20.4167,81.75,40.47
20.4167,81.9167,40.1
20.4167,82.0833,39.81
20.4167,82.25,39.48
20.4167,82.4167,38.23
20.4167,82.5833,40.12
20.4167,82.75,41.11
20.4167,82.9167,41.37
20.4167,83.0833,41.19
20.4167,83.25,40.84
20.4167,83.4167,41.24
20.4167,83.5833,40.41
20.4167,83.75,39.25
20.4167,83.9167,37.16
20.4167,84.0833,36.62
20.4167,84.25,36.59
20.4167,84.4167,36.19
20.4167,84.5833,36.96
20.4167,84.75,36.75
20.4167,84.9167,37.73
20.4167,85.0833,37.85
20.4167,85.25,37.3
20.4167,85.4167,37.02
20.4167,85.5833,36.66
20.4167,85.75,36.18
20.4167,85.9167,36.05
20.4167,86.0833,35.81
20.4167,86.25,35.62
20.4167,86.4167,35.44
20.4167,86.5833,35.23
20.4167,86.75,34.38
20.4167,92.5833,32.17
20.4167,92.75,32.62
20.4167,92.9167,32.74
20.4167,93.0833,33.28
20.4167,93.25,33.69
20.4167,93.4167,33.2
20.4167,93.5833,31.62
20.4167,93.75,30.83
20.4167,93.9167,31.31
20.4167,94.0833,29.67
20.4167,94.25,35.07
20.4167,94.4167,37.23
20.4167,94.5833,38.28
20.4167,94.75,37.89
20.4167,94.9167,38.93
20.4167,95.0833,39.17
20.4167,95.25,39.0
20.4167,95.4167,38.98
20.4167,95.5833,38.8
20.4167,95.75,38.24
20.4167,95.9167,38.07
20.4167,96.0833,37.97
20.4167,96.25,36.9
20.4167,96.4167,32.05
20.4167,96.5833,29.97
20.4167,96.75,30.77
20.4167,96.9167,32.3
20.25,72.75,35.83
20.25,72.9167,36.83
20.25,73.0833,36.98
20.25,73.25,37.15
20.25,73.4167,37.14
20.25,73.5833,36.85
20.25,73.75,36.37
20.25,73.9167,36.84
20.25,74.0833,37.79
20.25,74.25,38.51
20.25,74.4167,39.01
20.25,74.5833,39.73
20.25,74.75,40.13
20.25,74.9167,39.57
20.25,75.0833,39.36
20.25,75.25,38.95
20.25,75.4167,39.5
20.25,75.5833,39.87
20.25,75.75,40.09
20.25,75.9167,40.27
20.25,76.0833,40.18
20.25,76.25,40.01
20.25,76.4167,40.12
20.25,76.5833,40.55
20.25,76.75,40.8
20.25,76.9167,40.99
20.25,77.0833,41.37
20.25,77.25,41.46
20.25,77.4167,41.9
20.25,77.5833,42.3
20.25,77.75,42.6
20.25,77.9167,42.89
20.25,78.0833,42.76
20.25,78.25,42.73
20.25,78.4167,42.89
20.25,78.5833,43.26
20.25,78.75,43.94
20.25,78.9167,43.96
20.25,79.0833,43.54
20.25,79.25,42.62
20.25,79.4167,41.75
20.25,79.5833,42.26
20.25,79.75,42.14
20.25,79.9167,42.61
20.25,80.0833,42.39
20.25,80.25,41.74
20.25,80.4167,41.07
20.25,80.5833,40.61
20.25,80.75,41.01
20.25,80.9167,40.77
20.25,81.0833,40.73
20.25,81.25,39.69
20.25,81.4167,40.28
20.25,81.5833,40.51
20.25,81.75,39.87
20.25,81.9167,39.52
20.25,82.0833,39.18
20.25,82.25,39.06
20.25,82.4167,37.99
20.25,82.5833,40.46
20.25,82.75,41.05
20.25,82.9167,41.39
20.25,83.0833,41.4
20.25,83.25,40.77
20.25,83.4167,40.83
20.25,83.5833,38.94
20.25,83.75,36.69
20.25,83.9167,36.57
20.25,84.0833,35.49
20.25,84.25,35.44
20.25,84.4167,35.6
20.25,84.5833,35.93
20.25,84.75,36.07
20.25,84.9167,36.67
20.25,85.0833,36.37
20.25,85.25,36.96
20.25,85.4167,36.71
20.25,85.5833,36.11
20.25,85.75,35.94
20.25,85.9167,35.43
20.25,86.0833,35.35
20.25,86.25,35.22
20.25,86.4167,35.01
20.25,86.5833,34.65
20.25,86.75,34.12
20.25,92.75,32.65
20.25,92.9167,32.96
20.25,93.0833,33.24
20.25,93.25,33.37
20.25,93.4167,33.33
20.25,93.5833,32.61
20.25,93.75,32.09
20.25,93.9167,32.55
20.25,94.0833,30.91
20.25,94.25,32.4
20.25,94.4167,36.78
20.25,94.5833,38.41
20.25,94.75,38.49
20.25,94.9167,39.13
20.25,95.0833,39.42
20.25,95.25,39.36
20.25,95.4167,38.78
20.25,95.5833,38.68
20.25,95.75,37.62
20.25,95.9167,37.93
20.25,96.0833,37.69
20.25,96.25,37.83
20.25,96.4167,33.03
20.25,96.5833,31.15
20.25,96.75,29.75
20.25,96.9167,32.07
20.0833,72.75,35.43
20.0833,72.9167,37.08
20.0833,73.0833,36.96
20.0833,73.25,37.09
20.0833,73.4167,36.69
20.0833,73.5833,36.11
20.0833,73.75,36.38
20.0833,73.9167,37.16
20.0833,74.0833,37.45
20.0833,74.25,38.47
20.0833,74.4167,39.08
20.0833,74.5833,39.33
20.0833,74.75,39.66
20.0833,74.9167,40.02
20.0833,75.0833,39.98
20.0833,75.25,39.16
20.0833,75.4167,39.47
20.0833,75.5833,39.83
20.0833,75.75,40.19
20.0833,75.9167,40.31
20.0833,76.0833,40.41
20.0833,76.25,40.64
20.0833,76.4167,40.51
20.0833,76.5833,40.78
20.0833,76.75,41.06
20.0833,76.9167,41.11
20.0833,77.0833,41.13
20.0833,77.25,41.36
20.0833,77.4167,41.76
20.0833,77.5833,42.18
20.0833,77.75,42.37
20.0833,77.9167,42.92
20.0833,78.0833,43.2
20.0833,78.25,43.42
20.0833,78.4167,43.23
20.0833,78.5833,43.21
20.0833,78.75,43.48
20.0833,78.9167,43.79
20.0833,79.0833,43.59
20.0833,79.25,42.31
20.0833,79.4167,42.0
20.0833,79.5833,42.14
20.0833,79.75,42.85
20.0833,79.9167,42.73
20.0833,80.0833,42.19
20.0833,80.25,41.28
20.0833,80.4167,40.93
20.0833,80.5833,40.96
20.0833,80.75,41.01
20.0833,80.9167,40.41
20.0833,81.0833,40.71
20.0833,81.25,39.28
20.0833,81.4167,38.69
20.0833,81.5833,38.87
20.0833,81.75,38.64
20.0833,81.9167,38.61
20.0833,82.0833,38.84
20.0833,82.25,39.07
20.0833,82.4167,39.78
20.0833,82.5833,40.69
20.0833,82.75,40.56
20.0833,82.9167,40.12
20.0833,83.0833,40.81
20.0833,83.25,40.67
20.0833,83.4167,39.98
20.0833,83.5833,37.89
20.0833,83.75,36.91
20.0833,83.9167,35.67
20.0833,84.0833,34.77
20.0833,84.25,34.26
20.0833,84.4167,34.98
20.0833,84.5833,36.45
20.0833,84.75,36.04
20.0833,84.9167,36.22
20.0833,85.0833,36.34
20.0833,85.25,35.73
20.0833,85.4167,35.96
20.0833,85.5833,35.58
20.0833,85.75,35.09
20.0833,85.9167,34.6
20.0833,86.0833,34.57
20.0833,86.25,34.66
20.0833,86.4167,34.34
20.0833,86.5833,33.97
20.0833,92.75,33.0
20.0833,92.9167,32.57
20.0833,93.0833,32.97
20.0833,93.25,33.24
20.0833,93.4167,33.35
20.0833,93.5833,33.02
20.0833,93.75,32.61
20.0833,93.9167,33.31
20.0833,94.0833,32.47
20.0833,94.25,30.76
20.0833,94.4167,35.9
20.0833,94.5833,38.23
20.0833,94.75,39.07
20.0833,94.9167,39.32
20.0833,95.0833,39.68
20.0833,95.25,39.85
20.0833,95.4167,39.15
20.0833,95.5833,38.72
20.0833,95.75,37.54
20.0833,95.9167,37.43
20.0833,96.0833,37.45
20.0833,96.25,37.63
20.0833,96.4167,31.96
20.0833,96.5833,32.96
20.0833,96.75,29.68
20.0833,96.9167,32.01
19.9167,72.5833,35.1
19.9167,72.75,35.51
19.9167,72.9167,36.6
19.9167,73.0833,36.79
19.9167,73.25,36.79
19.9167,73.4167,36.29
19.9167,73.5833,35.56
19.9167,73.75,36.53
19.9167,73.9167,36.79
19.9167,74.0833,37.54
19.9167,74.25,38.21
19.9167,74.4167,38.66
19.9167,74.5833,39.4
19.9167,74.75,39.88
19.9167,74.9167,40.24
19.9167,75.0833,40.15
19.9167,75.25,39.58
19.9167,75.4167,39.48
19.9167,75.5833,40.06
19.9167,75.75,40.47
19.9167,75.9167,40.55
19.9167,76.0833,40.72
19.9167,76.25,40.78
19.9167,76.4167,41.03
19.9167,76.5833,41.09
19.9167,76.75,41.16
19.9167,76.9167,41.34
19.9167,77.0833,41.5
19.9167,77.25,41.7
19.9167,77.4167,41.75
19.9167,77.5833,42.39
19.9167,77.75,43.02
19.9167,77.9167,43.14
19.9167,78.0833,43.33
19.9167,78.25,43.49
19.9167,78.4167,43.25
19.9167,78.5833,43.46
19.9167,78.75,43.3
19.9167,78.9167,43.75
19.9167,79.0833,43.76
19.9167,79.25,43.35
19.9167,79.4167,42.39
19.9167,79.5833,42.8
19.9167,79.75,43.13
19.9167,79.9167,42.62
19.9167,80.0833,41.98
19.9167,80.25,40.95
19.9167,80.4167,40.82
19.9167,80.5833,41.07
19.9167,80.75,40.18
19.9167,80.9167,39.6
19.9167,81.0833,39.52
19.9167,81.25,39.04
19.9167,81.4167,38.82
19.9167,81.5833,38.74
19.9167,81.75,38.69
19.9167,81.9167,38.57
19.9167,82.0833,38.57
19.9167,82.25,38.85
19.9167,82.4167,40.17
19.9167,82.5833,40.6
19.9167,82.75,40.23
19.9167,82.9167,39.56
19.9167,83.0833,39.66
19.9167,83.25,38.81
19.9167,83.4167,37.66
19.9167,83.5833,35.58
19.9167,83.75,35.76
19.9167,83.9167,34.47
19.9167,84.0833,33.61
19.9167,84.25,34.16
19.9167,84.4167,35.58
19.9167,84.5833,36.58
19.9167,84.75,36.23
19.9167,84.9167,35.17
19.9167,85.0833,34.32
19.9167,85.25,34.52
19.9167,85.4167,34.77
19.9167,85.5833,34.55
19.9167,85.75,34.18
19.9167,85.9167,33.94
19.9167,86.0833,34.03
19.9167,86.25,33.89
19.9167,86.4167,33.49
19.9167,92.9167,31.84
19.9167,93.0833,32.1
19.9167,93.25,32.04
19.9167,93.4167,32.5
19.9167,93.5833,33.24
19.9167,93.75,33.58
19.9167,93.9167,33.83
19.9167,94.0833,33.65
19.9167,94.25,30.91
19.9167,94.4167,32.71
19.9167,94.5833,37.84
19.9167,94.75,38.42
19.9167,94.9167,39.06
19.9167,95.0833,39.39
19.9167,95.25,39.58
19.9167,95.4167,39.41
19.9167,95.5833,38.9
19.9167,95.75,37.32
19.9167,95.9167,37.15
19.9167,96.0833,37.21
19.9167,96.25,37.56
19.9167,96.4167,33.12
19.9167,96.5833,33.98
19.9167,96.75,30.88
19.9167,96.9167,31.56
19.75,72.5833,35.0
19.75,72.75,35.32
19.75,72.9167,36.44
19.75,73.0833,37.42
19.75,73.25,37.02
19.75,73.4167,36.28
19.75,73.5833,35.8
19.75,73.75,36.12
19.75,73.9167,35.95
19.75,74.0833,37.4
19.75,74.25,38.48
19.75,74.4167,39.05
19.75,74.5833,39.28
19.75,74.75,39.83
19.75,74.9167,40.13
19.75,75.0833,40.45
19.75,75.25,40.2
19.75,75.4167,39.91
19.75,75.5833,40.51
19.75,75.75,40.97
19.75,75.9167,41.16
19.75,76.0833,41.43
19.75,76.25,41.24
19.75,76.4167,41.32
19.75,76.5833,41.27
19.75,76.75,40.81
19.75,76.9167,41.55
19.75,77.0833,41.87
19.75,77.25,42.0
19.75,77.4167,41.01
19.75,77.5833,42.22
19.75,77.75,42.76
19.75,77.9167,42.91
19.75,78.0833,42.64
19.75,78.25,42.38
19.75,78.4167,43.31
19.75,78.5833,43.66
19.75,78.75,43.74
19.75,78.9167,43.58
19.75,79.0833,43.39
19.75,79.25,43.45
19.75,79.4167,42.92
19.75,79.5833,42.43
19.75,79.75,43.19
19.75,79.9167,42.36
19.75,80.0833,41.69
19.75,80.25,41.25
19.75,80.4167,40.76
19.75,80.5833,40.71
19.75,80.75,39.35
19.75,80.9167,38.3
19.75,81.0833,37.97
19.75,81.25,39.03
19.75,81.4167,38.77
19.75,81.5833,38.5
19.75,81.75,38.55
19.75,81.9167,37.82
19.75,82.0833,38.12
19.75,82.25,38.67
19.75,82.4167,38.71
19.75,82.5833,38.98
19.75,82.75,39.3
19.75,82.9167,38.48
19.75,83.0833,37.65
19.75,83.25,36.35
19.75,83.4167,36.75
19.75,83.5833,36.38
19.75,83.75,35.71
19.75,83.9167,33.84
19.75,84.0833,33.21
19.75,84.25,34.62
19.75,84.4167,36.04
19.75,84.5833,36.15
19.75,84.75,35.92
19.75,84.9167,34.63
19.75,85.0833,34.63
19.75,85.25,33.77
19.75,85.4167,33.03
19.75,85.5833,33.42
19.75,85.75,33.59
19.75,85.9167,33.43
19.75,93.0833,31.73
19.75,93.25,32.23
19.75,93.4167,32.12
19.75,93.5833,33.0
19.75,93.75,33.69
19.75,93.9167,33.45
19.75,94.0833,34.26
19.75,94.25,32.35
19.75,94.4167,30.66
19.75,94.5833,36.73
19.75,94.75,38.02
19.75,94.9167,38.54
19.75,95.0833,38.87
19.75,95.25,39.44
19.75,95.4167,39.31
19.75,95.5833,39.06
19.75,95.75,37.75
19.75,95.9167,37.38
19.75,96.0833,37.96
19.75,96.25,37.98
19.75,96.4167,35.07
19.75,96.5833,32.98
19.75,96.75,30.52
19.75,96.9167,30.08
19.5833,72.75,34.86
19.5833,72.9167,35.56
19.5833,73.0833,37.21
19.5833,73.25,36.92
19.5833,73.4167,37.43
19.5833,73.5833,36.2
19.5833,73.75,34.91
19.5833,73.9167,36.19
19.5833,74.0833,37.3
19.5833,74.25,37.98
19.5833,74.4167,38.7
19.5833,74.5833,38.83
19.5833,74.75,39.34
19.5833,74.9167,39.7
19.5833,75.0833,39.53
19.5833,75.25,39.03
19.5833,75.4167,40.25
19.5833,75.5833,40.86
19.5833,75.75,40.95
19.5833,75.9167,41.17
19.5833,76.0833,41.34
19.5833,76.25,41.56
19.5833,76.4167,41.63
19.5833,76.5833,41.74
19.5833,76.75,41.86
19.5833,76.9167,41.48
19.5833,77.0833,41.77
19.5833,77.25,42.04
19.5833,77.4167,42.28
19.5833,77.5833,42.1
19.5833,77.75,42.15
19.5833,77.9167,42.44
19.5833,78.0833,42.34
19.5833,78.25,42.36
19.5833,78.4167,42.41
19.5833,78.5833,42.57
19.5833,78.75,41.9
19.5833,78.9167,42.06
19.5833,79.0833,41.99
19.5833,79.25,42.38
19.5833,79.4167,42.41
19.5833,79.5833,42.6
19.5833,79.75,43.01
19.5833,79.9167,42.45
19.5833,80.0833,41.85
19.5833,80.25,41.51
19.5833,80.4167,40.74
19.5833,80.5833,40.24
19.5833,80.75,38.49
19.5833,80.9167,37.67
19.5833,81.0833,37.84
19.5833,81.25,37.76
19.5833,81.4167,38.53
19.5833,81.5833,38.41
19.5833,81.75,38.27
19.5833,81.9167,37.49
19.5833,82.0833,37.56
19.5833,82.25,37.93
19.5833,82.4167,37.42
19.5833,82.5833,37.65
19.5833,82.75,38.87
19.5833,82.9167,36.95
19.5833,83.0833,35.44
19.5833,83.25,35.81
19.5833,83.4167,34.62
19.5833,83.5833,36.64
19.5833,83.75,36.1
19.5833,83.9167,34.51
19.5833,84.0833,33.79
19.5833,84.25,33.42
19.5833,84.4167,34.21
19.5833,84.5833,35.55
19.5833,84.75,35.44
19.5833,84.9167,35.08
19.5833,85.0833,34.05
19.5833,85.25,33.4
19.5833,85.4167,33.5
19.5833,85.5833,33.0
19.5833,93.4167,32.3
19.5833,93.5833,32.83
19.5833,93.75,33.62
19.5833,93.9167,34.14
19.5833,94.0833,33.58
19.5833,94.25,32.85
19.5833,94.4167,30.9
19.5833,94.5833,34.72
19.5833,94.75,37.97
19.5833,94.9167,38.03
19.5833,95.0833,38.54
19.5833,95.25,39.41
19.5833,95.4167,39.57
19.5833,95.5833,38.97
19.5833,95.75,37.09
19.5833,95.9167,37.82
19.5833,96.0833,38.19
19.5833,96.25,38.17
19.5833,96.4167,35.56
19.5833,96.5833,32.97
19.5833,96.75,31.49
19.5833,96.9167,30.35
19.4167,72.75,34.51
19.4167,72.9167,35.01
19.4167,73.0833,36.79
19.4167,73.25,37.13
19.4167,73.4167,38.06
19.4167,73.5833,38.27
19.4167,73.75,35.05
19.4167,73.9167,35.48
19.4167,74.0833,36.94
19.4167,74.25,37.83
19.4167,74.4167,38.5
19.4167,74.5833,38.86
19.4167,74.75,38.69
19.4167,74.9167,39.25
19.4167,75.0833,39.57
19.4167,75.25,39.16
19.4167,75.4167,39.76
19.4167,75.5833,40.54
19.4167,75.75,40.92
19.4167,75.9167,41.09
19.4167,76.0833,41.19
19.4167,76.25,41.45
19.4167,76.4167,41.8
19.4167,76.5833,42.0
19.4167,76.75,42.19
19.4167,76.9167,41.88
19.4167,77.0833,41.87
19.4167,77.25,41.82
19.4167,77.4167,41.83
19.4167,77.5833,42.16
19.4167,77.75,42.43
19.4167,77.9167,42.74
19.4167,78.0833,42.34
19.4167,78.25,41.97
19.4167,78.4167,42.4
19.4167,78.5833,42.46
19.4167,78.75,42.26
19.4167,78.9167,41.8
19.4167,79.0833,42.04
19.4167,79.25,42.94
19.4167,79.4167,42.36
19.4167,79.5833,42.49
19.4167,79.75,42.83
19.4167,79.9167,42.58
19.4167,80.0833,41.95
19.4167,80.25,41.23
19.4167,80.4167,40.95
19.4167,80.5833,40.51
19.4167,80.75,39.1
19.4167,80.9167,37.84
19.4167,81.0833,37.2
19.4167,81.25,37.61
19.4167,81.4167,38.43
19.4167,81.5833,38.06
19.4167,81.75,38.46
19.4167,81.9167,38.15
19.4167,82.0833,37.76
19.4167,82.25,37.76
19.4167,82.4167,37.34
19.4167,82.5833,36.98
19.4167,82.75,37.76
