Latitude,Longitude,Tmax_C
32.5833,74.4167,18.08
32.5833,74.5833,17.92
32.5833,74.75,17.87
32.5833,74.9167,17.88
32.5833,75.0833,17.74
32.5833,75.25,17.26
32.5833,75.4167,16.74
32.5833,75.5833,15.97
32.5833,75.75,14.66
32.5833,75.9167,14.12
32.5833,76.0833,12.05
32.5833,76.25,7.42
32.4167,68.0833,1.18
32.4167,68.25,1.21
32.4167,68.4167,1.51
32.4167,68.5833,1.73
32.4167,68.75,2.85
32.4167,68.9167,5.74
32.4167,69.0833,5.34
32.4167,69.25,3.85
32.4167,69.4167,4.94
32.4167,69.5833,7.44
32.4167,69.75,8.43
32.4167,69.9167,11.6
32.4167,70.0833,14.9
32.4167,70.25,16.79
32.4167,70.4167,19.14
32.4167,70.5833,19.69
32.4167,70.75,19.65
32.4167,70.9167,19.16
32.4167,71.0833,18.87
32.4167,71.25,19.1
32.4167,71.4167,19.38
32.4167,71.5833,19.96
32.4167,71.75,19.79
32.4167,71.9167,19.2
32.4167,72.0833,18.69
32.4167,72.25,19.23
32.4167,72.4167,19.78
32.4167,72.5833,19.57
32.4167,72.75,19.26
32.4167,72.9167,18.88
32.4167,73.0833,18.7
32.4167,73.25,18.57
32.4167,73.4167,18.56
32.4167,73.5833,18.58
32.4167,73.75,18.54
32.4167,73.9167,18.47
32.4167,74.0833,18.19
32.4167,74.25,18.09
32.4167,74.4167,18.04
32.4167,74.5833,17.99
32.4167,74.75,17.99
32.4167,74.9167,17.98
32.4167,75.0833,18.21
32.4167,75.25,18.19
32.4167,75.4167,17.95
32.4167,75.5833,17.73
32.4167,75.75,17.47
32.4167,75.9167,16.03
32.4167,76.0833,10.54
32.4167,76.25,4.97
32.4167,76.4167,5.24
32.4167,76.5833,1.78
32.25,68.0833,0.89
32.25,68.25,1.15
32.25,68.4167,1.72
32.25,68.5833,1.43
32.25,68.75,2.43
32.25,68.9167,4.75
32.25,69.0833,7.95
32.25,69.25,7.39
32.25,69.4167,8.8
32.25,69.5833,11.23
32.25,69.75,11.67
32.25,69.9167,13.18
32.25,70.0833,15.94
32.25,70.25,18.73
32.25,70.4167,19.47
32.25,70.5833,20.14
32.25,70.75,19.7
32.25,70.9167,19.58
32.25,71.0833,19.26
32.25,71.25,19.6
32.25,71.4167,19.56
32.25,71.5833,20.26
32.25,71.75,20.43
32.25,71.9167,20.28
32.25,72.0833,20.09
32.25,72.25,19.82
32.25,72.4167,19.35
32.25,72.5833,19.23
32.25,72.75,19.0
32.25,72.9167,18.79
32.25,73.0833,18.46
32.25,73.25,18.46
32.25,73.4167,18.59
32.25,73.5833,18.59
32.25,73.75,18.4
32.25,73.9167,18.24
32.25,74.0833,18.28
32.25,74.25,18.21
32.25,74.4167,18.11
32.25,74.5833,18.18
32.25,74.75,18.11
32.25,74.9167,18.13
32.25,75.0833,18.33
32.25,75.25,18.35
32.25,75.4167,18.17
32.25,75.5833,18.28
32.25,75.75,17.99
32.25,75.9167,17.27
32.25,76.0833,16.06
32.25,76.25,12.56
32.25,76.4167,3.03
32.25,76.5833,1.11
32.25,96.4167,0.3
32.0833,68.0833,1.39
32.0833,68.25,2.27
32.0833,68.4167,2.41
32.0833,68.5833,3.45
32.0833,68.75,4.34
32.0833,68.9167,3.46
32.0833,69.0833,8.65
32.0833,69.25,10.56
32.0833,69.4167,11.42
32.0833,69.5833,12.92
32.0833,69.75,14.62
32.0833,69.9167,14.86
32.0833,70.0833,17.86
32.0833,70.25,19.24
32.0833,70.4167,19.83
32.0833,70.5833,20.12
32.0833,70.75,20.38
32.0833,70.9167,20.33
32.0833,71.0833,19.8
32.0833,71.25,20.27
32.0833,71.4167,20.29
32.0833,71.5833,20.57
32.0833,71.75,20.44
32.0833,71.9167,20.48
32.0833,72.0833,20.79
32.0833,72.25,20.18
32.0833,72.4167,19.2
32.0833,72.5833,19.21
32.0833,72.75,19.13
32.0833,72.9167,18.6
32.0833,73.0833,18.4
32.0833,73.25,18.54
32.0833,73.4167,18.42
32.0833,73.5833,18.36
32.0833,73.75,18.39
32.0833,73.9167,18.25
32.0833,74.0833,18.31
32.0833,74.25,18.27
32.0833,74.4167,18.29
32.0833,74.5833,18.34
32.0833,74.75,18.3
32.0833,74.9167,18.09
32.0833,75.0833,18.1
32.0833,75.25,18.03
32.0833,75.4167,18.09
32.0833,75.5833,18.36
32.0833,75.75,18.34
32.0833,75.9167,17.72
32.0833,76.0833,17.45
32.0833,76.25,16.72
32.0833,76.4167,15.48
32.0833,76.5833,13.07
32.0833,76.75,6.85
32.0833,76.9167,1.07
32.0833,77.0833,5.57
32.0833,77.25,2.18
32.0833,96.5833,0.01
32.0833,96.75,0.13
32.0833,96.9167,0.52
31.9167,68.0833,2.91
31.9167,68.25,3.49
31.9167,68.4167,4.38
31.9167,68.5833,4.76
31.9167,68.75,6.1
31.9167,68.9167,5.52
31.9167,69.0833,7.17
31.9167,69.25,11.02
31.9167,69.4167,12.68
31.9167,69.5833,12.46
31.9167,69.75,13.5
31.9167,69.9167,12.01
31.9167,70.0833,17.5
31.9167,70.25,19.79
31.9167,70.4167,20.29
31.9167,70.5833,20.27
31.9167,70.75,20.06
31.9167,70.9167,19.78
31.9167,71.0833,19.78
31.9167,71.25,20.38
31.9167,71.4167,20.87
31.9167,71.5833,20.89
31.9167,71.75,20.9
31.9167,71.9167,20.82
31.9167,72.0833,20.8
31.9167,72.25,20.0
31.9167,72.4167,19.18
31.9167,72.5833,18.95
31.9167,72.75,19.01
31.9167,72.9167,18.64
31.9167,73.0833,18.63
31.9167,73.25,18.48
31.9167,73.4167,18.36
31.9167,73.5833,18.27
31.9167,73.75,18.34
31.9167,73.9167,18.33
31.9167,74.0833,18.37
31.9167,74.25,18.5
31.9167,74.4167,18.55
31.9167,74.5833,18.41
31.9167,74.75,17.99
31.9167,74.9167,17.84
31.9167,75.0833,17.84
31.9167,75.25,17.96
31.9167,75.4167,18.12
31.9167,75.5833,18.25
31.9167,75.75,18.27
31.9167,75.9167,17.76
31.9167,76.0833,17.31
31.9167,76.25,17.16
31.9167,76.4167,16.35
31.9167,76.5833,16.11
31.9167,76.75,15.03
31.9167,76.9167,11.14
31.9167,77.0833,9.37
31.9167,77.25,7.94
31.9167,96.75,0.4
31.9167,96.9167,0.3
31.75,68.0833,4.49
31.75,68.25,4.76
31.75,68.4167,5.45
31.75,68.5833,6.18
31.75,68.75,6.92
31.75,68.9167,6.29
31.75,69.0833,7.43
31.75,69.25,8.05
31.75,69.4167,12.21
31.75,69.5833,12.44
31.75,69.75,11.18
31.75,69.9167,9.88
31.75,70.0833,16.68
31.75,70.25,19.44
31.75,70.4167,20.25
31.75,70.5833,20.56
31.75,70.75,19.85
31.75,70.9167,19.84
31.75,71.0833,19.82
31.75,71.25,20.31
31.75,71.4167,20.64
31.75,71.5833,21.06
31.75,71.75,21.07
31.75,71.9167,20.98
31.75,72.0833,20.79
31.75,72.25,19.6
31.75,72.4167,19.19
31.75,72.5833,19.01
31.75,72.75,18.84
31.75,72.9167,18.73
31.75,73.0833,18.48
31.75,73.25,18.46
31.75,73.4167,18.49
31.75,73.5833,18.29
31.75,73.75,18.31
31.75,73.9167,18.48
31.75,74.0833,18.65
31.75,74.25,18.86
31.75,74.4167,18.77
31.75,74.5833,18.3
31.75,74.75,18.09
31.75,74.9167,18.11
31.75,75.0833,18.06
31.75,75.25,18.08
31.75,75.4167,18.21
31.75,75.5833,18.3
31.75,75.75,18.42
31.75,75.9167,17.91
31.75,76.0833,17.41
31.75,76.25,17.21
31.75,76.4167,16.92
31.75,76.5833,16.1
31.75,76.75,15.15
31.75,76.9167,14.24
31.75,77.0833,11.03
31.75,77.25,10.14
31.75,77.4167,4.55
31.5833,68.0833,5.43
31.5833,68.25,5.84
31.5833,68.4167,6.5
31.5833,68.5833,6.69
31.5833,68.75,7.39
31.5833,68.9167,7.14
31.5833,69.0833,7.3
31.5833,69.25,8.88
31.5833,69.4167,10.89
31.5833,69.5833,11.65
31.5833,69.75,8.8
31.5833,69.9167,8.42
31.5833,70.0833,15.03
31.5833,70.25,18.28
31.5833,70.4167,20.36
31.5833,70.5833,20.31
31.5833,70.75,19.71
31.5833,70.9167,19.73
31.5833,71.0833,19.83
31.5833,71.25,20.41
31.5833,71.4167,20.97
31.5833,71.5833,21.06
31.5833,71.75,21.06
31.5833,71.9167,20.99
31.5833,72.0833,20.53
31.5833,72.25,19.23
31.5833,72.4167,19.11
31.5833,72.5833,19.0
31.5833,72.75,18.69
31.5833,72.9167,18.42
31.5833,73.0833,18.33
31.5833,73.25,18.44
31.5833,73.4167,18.43
31.5833,73.5833,18.32
31.5833,73.75,18.44
31.5833,73.9167,18.59
31.5833,74.0833,18.74
31.5833,74.25,19.14
31.5833,74.4167,19.2
31.5833,74.5833,18.4
31.5833,74.75,18.3
31.5833,74.9167,18.43
31.5833,75.0833,18.4
31.5833,75.25,18.3
31.5833,75.4167,18.28
31.5833,75.5833,18.34
31.5833,75.75,18.55
31.5833,75.9167,18.63
31.5833,76.0833,18.17
31.5833,76.25,17.98
31.5833,76.4167,16.84
31.5833,76.5833,16.23
31.5833,76.75,15.48
31.5833,76.9167,14.78
31.5833,77.0833,10.85
31.5833,77.25,7.04
31.5833,77.4167,5.54
31.5833,77.5833,2.26
31.5833,77.75,6.96
31.5833,77.9167,4.36
31.5833,96.75,0.47
31.4167,68.0833,5.99
31.4167,68.25,6.11
31.4167,68.4167,7.04
31.4167,68.5833,7.45
31.4167,68.75,7.43
31.4167,68.9167,7.03
31.4167,69.0833,7.73
31.4167,69.25,9.66
31.4167,69.4167,11.78
31.4167,69.5833,10.62
31.4167,69.75,9.44
31.4167,69.9167,9.77
31.4167,70.0833,13.51
31.4167,70.25,18.36
31.4167,70.4167,20.47
31.4167,70.5833,20.5
31.4167,70.75,19.9
31.4167,70.9167,19.45
31.4167,71.0833,19.95
31.4167,71.25,20.58
31.4167,71.4167,21.07
31.4167,71.5833,21.08
31.4167,71.75,21.11
31.4167,71.9167,21.07
31.4167,72.0833,20.28
31.4167,72.25,19.37
31.4167,72.4167,19.21
31.4167,72.5833,18.91
31.4167,72.75,18.64
31.4167,72.9167,18.4
31.4167,73.0833,18.5
31.4167,73.25,18.44
31.4167,73.4167,18.5
31.4167,73.5833,18.5
31.4167,73.75,18.68
31.4167,73.9167,18.81
31.4167,74.0833,18.83
31.4167,74.25,19.25
31.4167,74.4167,19.14
31.4167,74.5833,18.52
31.4167,74.75,18.3
31.4167,74.9167,18.31
31.4167,75.0833,18.37
31.4167,75.25,18.39
31.4167,75.4167,18.56
31.4167,75.5833,18.74
31.4167,75.75,18.62
31.4167,75.9167,18.68
31.4167,76.0833,18.49
31.4167,76.25,18.5
31.4167,76.4167,17.93
31.4167,76.5833,16.81
31.4167,76.75,16.41
31.4167,76.9167,14.24
31.4167,77.0833,9.32
31.4167,77.25,9.27
31.4167,77.4167,11.2
31.4167,77.5833,11.62
31.4167,77.75,7.09
31.4167,96.9167,1.35
31.25,68.0833,6.12
31.25,68.25,6.45
31.25,68.4167,6.18
31.25,68.5833,6.76
31.25,68.75,7.37
31.25,68.9167,8.59
31.25,69.0833,9.63
31.25,69.25,11.01
31.25,69.4167,10.69
31.25,69.5833,9.87
31.25,69.75,9.85
31.25,69.9167,10.95
31.25,70.0833,12.81
31.25,70.25,18.1
31.25,70.4167,20.2
31.25,70.5833,20.47
31.25,70.75,20.0
31.25,70.9167,19.6
31.25,71.0833,20.01
31.25,71.25,20.33
31.25,71.4167,21.23
31.25,71.5833,21.29
31.25,71.75,21.3
31.25,71.9167,21.27
31.25,72.0833,20.02
31.25,72.25,19.67
31.25,72.4167,19.38
31.25,72.5833,19.16
31.25,72.75,18.94
31.25,72.9167,18.7
31.25,73.0833,18.6
31.25,73.25,18.59
31.25,73.4167,18.62
31.25,73.5833,18.68
31.25,73.75,18.82
31.25,73.9167,18.88
31.25,74.0833,18.94
31.25,74.25,19.03
31.25,74.4167,18.91
31.25,74.5833,18.6
31.25,74.75,18.5
31.25,74.9167,18.52
31.25,75.0833,18.52
31.25,75.25,18.57
31.25,75.4167,18.74
31.25,75.5833,18.75
31.25,75.75,18.54
31.25,75.9167,18.43
31.25,76.0833,18.54
31.25,76.25,18.57
31.25,76.4167,18.62
31.25,76.5833,17.9
31.25,76.75,16.29
31.25,76.9167,14.25
31.25,77.0833,13.96
31.25,77.25,12.41
31.25,77.4167,9.2
31.25,77.5833,7.9
31.25,77.75,8.19
31.25,77.9167,4.81
31.25,78.0833,1.85
31.25,96.5833,0.5
31.25,96.9167,1.87
31.0833,68.0833,6.72
31.0833,68.25,6.81
31.0833,68.4167,7.85
31.0833,68.5833,8.82
31.0833,68.75,9.1
31.0833,68.9167,8.73
31.0833,69.0833,10.22
31.0833,69.25,11.61
31.0833,69.4167,10.06
31.0833,69.5833,10.33
31.0833,69.75,10.18
31.0833,69.9167,12.57
31.0833,70.0833,13.51
31.0833,70.25,17.87
31.0833,70.4167,19.81
31.0833,70.5833,20.72
31.0833,70.75,20.08
31.0833,70.9167,19.87
31.0833,71.0833,19.92
31.0833,71.25,20.2
31.0833,71.4167,21.3
31.0833,71.5833,21.32
31.0833,71.75,21.43
31.0833,71.9167,20.93
31.0833,72.0833,19.82
31.0833,72.25,19.7
31.0833,72.4167,19.59
31.0833,72.5833,19.26
31.0833,72.75,19.14
31.0833,72.9167,18.97
31.0833,73.0833,18.79
31.0833,73.25,18.81
31.0833,73.4167,19.08
31.0833,73.5833,19.05
31.0833,73.75,18.94
31.0833,73.9167,19.08
31.0833,74.0833,19.12
31.0833,74.25,19.14
31.0833,74.4167,19.17
31.0833,74.5833,19.04
31.0833,74.75,18.76
31.0833,74.9167,18.65
31.0833,75.0833,18.56
31.0833,75.25,18.58
31.0833,75.4167,18.65
31.0833,75.5833,18.52
31.0833,75.75,18.43
31.0833,75.9167,18.38
31.0833,76.0833,18.46
31.0833,76.25,18.5
31.0833,76.4167,18.67
31.0833,76.5833,18.57
31.0833,76.75,17.41
31.0833,76.9167,15.66
31.0833,77.0833,13.37
31.0833,77.25,10.67
31.0833,77.4167,11.06
31.0833,77.5833,7.67
31.0833,77.75,8.23
31.0833,77.9167,6.29
31.0833,78.0833,7.56
31.0833,78.25,3.12
30.9167,68.0833,10.01
30.9167,68.25,10.03
30.9167,68.4167,9.27
30.9167,68.5833,9.85
30.9167,68.75,10.95
30.9167,68.9167,11.11
30.9167,69.0833,12.17
30.9167,69.25,11.01
30.9167,69.4167,10.35
30.9167,69.5833,10.15
30.9167,69.75,11.92
30.9167,69.9167,12.88
30.9167,70.0833,12.81
30.9167,70.25,17.13
30.9167,70.4167,19.5
30.9167,70.5833,20.9
30.9167,70.75,19.98
30.9167,70.9167,20.0
30.9167,71.0833,19.94
30.9167,71.25,20.4
30.9167,71.4167,21.0
30.9167,71.5833,21.35
30.9167,71.75,21.22
30.9167,71.9167,20.04
30.9167,72.0833,19.98
30.9167,72.25,19.92
30.9167,72.4167,19.69
30.9167,72.5833,19.42
30.9167,72.75,19.21
30.9167,72.9167,19.15
30.9167,73.0833,19.26
30.9167,73.25,19.34
30.9167,73.4167,19.25
30.9167,73.5833,19.23
30.9167,73.75,19.21
30.9167,73.9167,19.33
30.9167,74.0833,19.28
30.9167,74.25,19.29
30.9167,74.4167,19.24
30.9167,74.5833,19.06
30.9167,74.75,18.84
30.9167,74.9167,18.82
30.9167,75.0833,18.68
30.9167,75.25,18.66
30.9167,75.4167,18.72
30.9167,75.5833,18.58
30.9167,75.75,18.81
30.9167,75.9167,18.83
30.9167,76.0833,18.43
30.9167,76.25,18.39
30.9167,76.4167,18.47
30.9167,76.5833,18.58
30.9167,76.75,18.39
30.9167,76.9167,16.2
30.9167,77.0833,13.67
30.9167,77.25,13.22
30.9167,77.4167,8.74
30.9167,77.5833,9.33
30.9167,77.75,11.09
30.9167,77.9167,11.11
30.9167,78.0833,10.29
30.9167,78.25,7.58
30.9167,78.4167,3.24
30.9167,95.5833,0.45
30.75,68.0833,9.98
30.75,68.25,11.92
30.75,68.4167,12.12
30.75,68.5833,12.17
30.75,68.75,12.11
30.75,68.9167,11.76
30.75,69.0833,11.67
30.75,69.25,11.57
30.75,69.4167,11.61
30.75,69.5833,11.82
30.75,69.75,13.04
30.75,69.9167,13.77
30.75,70.0833,12.08
30.75,70.25,17.5
30.75,70.4167,19.14
30.75,70.5833,20.82
30.75,70.75,20.14
30.75,70.9167,19.9
30.75,71.0833,20.2
30.75,71.25,20.42
30.75,71.4167,20.92
30.75,71.5833,21.53
30.75,71.75,20.54
30.75,71.9167,20.18
30.75,72.0833,19.99
30.75,72.25,20.04
30.75,72.4167,19.72
30.75,72.5833,19.8
30.75,72.75,19.72
30.75,72.9167,19.75
30.75,73.0833,19.74
30.75,73.25,19.5
30.75,73.4167,19.63
30.75,73.5833,19.46
30.75,73.75,19.42
30.75,73.9167,19.33
30.75,74.0833,19.46
30.75,74.25,19.43
30.75,74.4167,19.05
30.75,74.5833,19.17
30.75,74.75,19.16
30.75,74.9167,18.92
30.75,75.0833,18.82
30.75,75.25,18.73
30.75,75.4167,18.7
30.75,75.5833,18.68
30.75,75.75,18.63
30.75,75.9167,18.55
30.75,76.0833,18.42
30.75,76.25,18.47
30.75,76.4167,18.34
30.75,76.5833,18.46
30.75,76.75,18.9
30.75,76.9167,18.36
30.75,77.0833,15.87
30.75,77.25,14.23
30.75,77.4167,12.8
30.75,77.5833,11.31
30.75,77.75,13.2
30.75,77.9167,10.68
30.75,78.0833,12.16
30.75,78.25,11.04
30.75,78.4167,11.24
30.75,78.5833,7.36
30.75,95.75,0.18
30.5833,68.0833,9.86
30.5833,68.25,10.67
30.5833,68.4167,10.71
30.5833,68.5833,11.03
30.5833,68.75,11.34
30.5833,68.9167,11.85
30.5833,69.0833,12.34
30.5833,69.25,12.59
30.5833,69.4167,12.84
30.5833,69.5833,13.73
30.5833,69.75,14.17
30.5833,69.9167,14.33
30.5833,70.0833,14.18
30.5833,70.25,18.04
30.5833,70.4167,18.93
30.5833,70.5833,20.7
30.5833,70.75,20.28
30.5833,70.9167,19.98
30.5833,71.0833,20.23
30.5833,71.25,20.7
30.5833,71.4167,21.13
30.5833,71.5833,20.97
30.5833,71.75,20.25
30.5833,71.9167,20.07
30.5833,72.0833,20.15
30.5833,72.25,20.12
30.5833,72.4167,19.93
30.5833,72.5833,20.0
30.5833,72.75,19.92
30.5833,72.9167,19.79
30.5833,73.0833,19.83
30.5833,73.25,19.81
30.5833,73.4167,19.7
30.5833,73.5833,19.55
30.5833,73.75,19.52
30.5833,73.9167,19.48
30.5833,74.0833,19.54
30.5833,74.25,19.31
30.5833,74.4167,19.37
30.5833,74.5833,19.43
30.5833,74.75,19.21
30.5833,74.9167,18.97
30.5833,75.0833,18.91
30.5833,75.25,18.87
30.5833,75.4167,18.76
30.5833,75.5833,18.7
30.5833,75.75,18.62
30.5833,75.9167,18.62
30.5833,76.0833,18.4
30.5833,76.25,18.44
30.5833,76.4167,18.36
30.5833,76.5833,18.43
30.5833,76.75,18.63
30.5833,76.9167,19.03
30.5833,77.0833,18.75
30.5833,77.25,17.51
30.5833,77.4167,16.55
30.5833,77.5833,15.79
30.5833,77.75,16.06
30.5833,77.9167,14.86
30.5833,78.0833,12.7
30.5833,78.25,12.3
30.5833,78.4167,11.83
30.5833,78.5833,10.6
30.5833,78.75,8.01
30.5833,78.9167,5.51
30.5833,79.0833,9.5
30.5833,79.25,1.11
30.5833,79.4167,0.88
30.5833,79.5833,5.95
30.4167,68.0833,8.25
30.4167,68.25,10.59
30.4167,68.4167,11.77
30.4167,68.5833,12.69
30.4167,68.75,13.2
30.4167,68.9167,13.93
30.4167,69.0833,13.61
30.4167,69.25,13.46
30.4167,69.4167,13.85
30.4167,69.5833,13.97
30.4167,69.75,13.82
30.4167,69.9167,13.91
30.4167,70.0833,14.02
30.4167,70.25,17.51
30.4167,70.4167,19.36
30.4167,70.5833,20.88
30.4167,70.75,20.45
30.4167,70.9167,20.31
30.4167,71.0833,20.51
30.4167,71.25,21.03
30.4167,71.4167,21.34
30.4167,71.5833,20.23
30.4167,71.75,20.03
30.4167,71.9167,20.1
30.4167,72.0833,20.25
30.4167,72.25,20.06
30.4167,72.4167,20.0
30.4167,72.5833,20.05
30.4167,72.75,20.12
30.4167,72.9167,20.09
30.4167,73.0833,20.04
30.4167,73.25,19.93
30.4167,73.4167,19.89
30.4167,73.5833,19.75
30.4167,73.75,19.77
30.4167,73.9167,19.72
30.4167,74.0833,19.61
30.4167,74.25,19.73
30.4167,74.4167,19.55
30.4167,74.5833,19.37
30.4167,74.75,19.22
30.4167,74.9167,19.23
30.4167,75.0833,19.16
30.4167,75.25,19.04
30.4167,75.4167,18.86
30.4167,75.5833,18.79
30.4167,75.75,18.67
30.4167,75.9167,18.67
30.4167,76.0833,18.55
30.4167,76.25,18.51
30.4167,76.4167,18.47
30.4167,76.5833,18.54
30.4167,76.75,18.77
30.4167,76.9167,19.03
30.4167,77.0833,19.1
30.4167,77.25,19.12
30.4167,77.4167,18.95
30.4167,77.5833,18.68
30.4167,77.75,18.76
30.4167,77.9167,17.5
30.4167,78.0833,15.08
30.4167,78.25,11.88
30.4167,78.4167,14.46
30.4167,78.5833,13.44
30.4167,78.75,11.6
30.4167,78.9167,11.78
30.4167,79.0833,12.98
30.4167,79.25,11.07
30.4167,79.4167,10.73
30.4167,79.5833,4.83
30.4167,96.4167,1.67
30.4167,96.5833,0.42
30.25,68.0833,9.33
30.25,68.25,11.02
30.25,68.4167,12.42
30.25,68.5833,13.46
30.25,68.75,13.64
30.25,68.9167,13.86
30.25,69.0833,14.52
30.25,69.25,14.36
30.25,69.4167,14.27
30.25,69.5833,13.66
30.25,69.75,13.08
30.25,69.9167,14.44
30.25,70.0833,13.35
30.25,70.25,18.36
30.25,70.4167,19.91
30.25,70.5833,20.77
30.25,70.75,20.29
30.25,70.9167,20.44
30.25,71.0833,20.66
30.25,71.25,20.97
30.25,71.4167,20.52
30.25,71.5833,20.16
30.25,71.75,20.11
30.25,71.9167,20.4
30.25,72.0833,20.33
30.25,72.25,20.3
30.25,72.4167,20.25
30.25,72.5833,20.27
30.25,72.75,20.28
30.25,72.9167,20.26
30.25,73.0833,20.3
30.25,73.25,20.17
30.25,73.4167,20.13
30.25,73.5833,20.12
30.25,73.75,20.18
30.25,73.9167,20.61
30.25,74.0833,20.07
30.25,74.25,20.05
30.25,74.4167,19.68
30.25,74.5833,19.59
30.25,74.75,19.65
30.25,74.9167,19.6
30.25,75.0833,19.4
30.25,75.25,19.26
30.25,75.4167,19.09
30.25,75.5833,18.95
30.25,75.75,18.79
30.25,75.9167,18.71
30.25,76.0833,18.59
30.25,76.25,18.61
30.25,76.4167,18.68
30.25,76.5833,18.54
30.25,76.75,18.69
30.25,76.9167,18.96
30.25,77.0833,19.1
30.25,77.25,19.28
30.25,77.4167,19.46
30.25,77.5833,19.67
30.25,77.75,19.1
30.25,77.9167,18.55
30.25,78.0833,18.77
30.25,78.25,16.0
30.25,78.4167,15.0
30.25,78.5833,15.4
30.25,78.75,15.76
30.25,78.9167,14.7
30.25,79.0833,13.02
30.25,79.25,14.3
30.25,79.4167,11.34
30.25,79.5833,5.82
30.25,94.75,1.28
30.25,94.9167,1.22
30.0833,68.0833,15.19
30.0833,68.25,12.41
30.0833,68.4167,12.76
30.0833,68.5833,15.24
30.0833,68.75,16.73
30.0833,68.9167,16.35
30.0833,69.0833,15.98
30.0833,69.25,14.65
30.0833,69.4167,14.2
30.0833,69.5833,13.01
30.0833,69.75,14.2
30.0833,69.9167,15.52
30.0833,70.0833,14.72
30.0833,70.25,19.18
30.0833,70.4167,21.09
30.0833,70.5833,20.8
30.0833,70.75,20.26
30.0833,70.9167,20.41
30.0833,71.0833,20.82
30.0833,71.25,20.5
30.0833,71.4167,20.38
30.0833,71.5833,20.26
30.0833,71.75,20.25
30.0833,71.9167,20.33
30.0833,72.0833,20.27
30.0833,72.25,20.38
30.0833,72.4167,20.42
30.0833,72.5833,20.46
30.0833,72.75,20.51
30.0833,72.9167,20.64
30.0833,73.0833,20.83
30.0833,73.25,20.7
30.0833,73.4167,20.49
30.0833,73.5833,20.67
30.0833,73.75,20.79
30.0833,73.9167,20.5
30.0833,74.0833,20.15
30.0833,74.25,20.17
30.0833,74.4167,19.97
30.0833,74.5833,19.74
30.0833,74.75,19.9
30.0833,74.9167,19.81
30.0833,75.0833,19.64
30.0833,75.25,19.47
30.0833,75.4167,19.29
30.0833,75.5833,19.07
30.0833,75.75,18.91
30.0833,75.9167,18.79
30.0833,76.0833,18.69
30.0833,76.25,18.74
30.0833,76.4167,18.67
30.0833,76.5833,18.72
30.0833,76.75,18.76
30.0833,76.9167,19.0
30.0833,77.0833,19.11
30.0833,77.25,19.45
30.0833,77.4167,19.64
30.0833,77.5833,19.64
30.0833,77.75,19.85
30.0833,77.9167,19.92
30.0833,78.0833,19.09
30.0833,78.25,19.41
30.0833,78.4167,17.34
30.0833,78.5833,16.12
30.0833,78.75,14.35
30.0833,78.9167,13.41
30.0833,79.0833,10.67
30.0833,79.25,10.99
30.0833,79.4167,11.4
30.0833,79.5833,11.27
30.0833,79.75,9.01
30.0833,79.9167,9.54
30.0833,80.0833,7.93
30.0833,80.25,9.79
30.0833,80.4167,2.23
30.0833,80.5833,5.02
30.0833,80.75,1.94
30.0833,94.9167,0.1
30.0833,95.0833,3.48
30.0833,95.5833,2.13
30.0833,96.9167,0.65
29.9167,68.0833,18.54
29.9167,68.25,15.69
29.9167,68.4167,15.12
29.9167,68.5833,16.04
29.9167,68.75,16.51
29.9167,68.9167,14.39
29.9167,69.0833,14.55
29.9167,69.25,13.86
29.9167,69.4167,13.79
29.9167,69.5833,15.39
29.9167,69.75,15.53
29.9167,69.9167,14.59
29.9167,70.0833,17.21
29.9167,70.25,20.56
29.9167,70.4167,21.78
29.9167,70.5833,20.61
29.9167,70.75,20.43
29.9167,70.9167,20.55
29.9167,71.0833,20.58
29.9167,71.25,20.53
29.9167,71.4167,20.38
29.9167,71.5833,20.32
29.9167,71.75,20.23
29.9167,71.9167,20.22
29.9167,72.0833,20.45
29.9167,72.25,20.63
29.9167,72.4167,20.72
29.9167,72.5833,20.79
29.9167,72.75,20.87
29.9167,72.9167,20.94
29.9167,73.0833,20.95
29.9167,73.25,20.93
29.9167,73.4167,20.83
29.9167,73.5833,20.52
29.9167,73.75,20.34
29.9167,73.9167,20.43
29.9167,74.0833,20.49
29.9167,74.25,20.26
29.9167,74.4167,20.15
29.9167,74.5833,19.98
29.9167,74.75,20.02
29.9167,74.9167,20.04
29.9167,75.0833,19.85
29.9167,75.25,19.7
29.9167,75.4167,19.49
29.9167,75.5833,19.36
29.9167,75.75,19.16
29.9167,75.9167,18.98
29.9167,76.0833,18.91
29.9167,76.25,18.82
29.9167,76.4167,18.87
29.9167,76.5833,18.9
29.9167,76.75,18.95
29.9167,76.9167,19.12
29.9167,77.0833,19.25
29.9167,77.25,19.47
29.9167,77.4167,19.6
29.9167,77.5833,19.92
29.9167,77.75,19.97
29.9167,77.9167,20.21
29.9167,78.0833,20.37
29.9167,78.25,19.72
29.9167,78.4167,17.17
29.9167,78.5833,15.79
29.9167,78.75,15.99
29.9167,78.9167,13.82
29.9167,79.0833,13.36
29.9167,79.25,15.12
29.9167,79.4167,13.82
29.9167,79.5833,13.86
29.9167,79.75,14.73
29.9167,79.9167,14.57
29.9167,80.0833,14.65
29.9167,80.25,14.23
29.9167,80.4167,8.26
29.9167,80.5833,11.86
29.9167,80.75,4.62
29.9167,81.75,0.51
29.9167,81.9167,5.5
29.9167,90.75,0.35
29.9167,91.0833,2.6
29.9167,91.25,3.82
29.9167,91.4167,2.27
29.9167,91.5833,1.04
