SID,SEASON,ISO_TIME,LAT,LON,WMO_WIND,DIST2LAND,LANDFALL
2016341N08092,2016,2016-12-14 21:00:00,12.4074,71.4000, ,371,371
2016341N08092,2016,2016-12-15 00:00:00,12.2000,71.0000, ,418,418
2016341N08092,2016,2016-12-15 03:00:00,12.0000,70.5925, ,465,465
2016341N08092,2016,2016-12-15 06:00:00,11.8000,70.2000, ,512,512
2016341N08092,2016,2016-12-15 09:00:00,11.5923,69.8651, ,549,549
2016341N08092,2016,2016-12-15 12:00:00,11.4000,69.5000, ,597,597
2016341N08092,2016,2016-12-15 15:00:00,11.2125,69.0224, ,656,656
2016341N08092,2016,2016-12-15 18:00:00,11.1000,68.5000, ,711,711
2016341N08092,2016,2016-12-15 21:00:00,11.1274,68.0077, ,764,764
2016341N08092,2016,2016-12-16 00:00:00,11.2000,67.5000, ,814,814
2016341N08092,2016,2016-12-16 03:00:00,11.2075,66.9500, ,874,874
2016341N08092,2016,2016-12-16 06:00:00,11.2000,66.4000, ,922,922
2016341N08092,2016,2016-12-16 09:00:00,11.2073,65.9075, ,970,970
2016341N08092,2016,2016-12-16 12:00:00,11.2000,65.4000, ,1018,1018
2016341N08092,2016,2016-12-16 15:00:00,11.1721,64.8676, ,1068,1068
2016341N08092,2016,2016-12-16 18:00:00,11.1000,64.2000, ,1069,964
2016341N08092,2016,2016-12-16 21:00:00,10.9664,63.1058,25,953,844
2016341N08092,2016,2016-12-17 00:00:00,11.1333,62.1000,25,844,767
2016341N08092,2016,2016-12-17 03:00:00,11.1518,61.3518, ,767,709
2016341N08092,2016,2016-12-17 06:00:00,10.9500,60.7500,25,709,663
2016341N08092,2016,2016-12-17 09:00:00,10.8083,60.3017, ,663,619
2016341N08092,2016,2016-12-17 12:00:00,10.6000,59.8000,25,619,569
2016341N08092,2016,2016-12-17 15:00:00,10.2000,59.0896, ,569,519
2016341N08092,2016,2016-12-17 18:00:00,9.80000,58.2667,25,519,469
2016341N08092,2016,2016-12-17 21:00:00,9.53001,57.4400,20,469,437
2016341N08092,2016,2016-12-18 00:00:00,9.40000,56.8000, ,437,406
2016341N08092,2016,2016-12-18 03:00:00,9.31963,56.1076, ,406,369
2016341N08092,2016,2016-12-18 06:00:00,9.30000,55.4000, ,369,342
2016341N08092,2016,2016-12-18 09:00:00,9.30000,54.5651, ,342,280
2016341N08092,2016,2016-12-18 12:00:00,9.30000,53.7000, ,280,205
2016341N08092,2016,2016-12-18 15:00:00,9.27249,52.8551, ,205,144
2016341N08092,2016,2016-12-18 18:00:00,9.20000,52.1000, ,144,83
2016341N08092,2016,2016-12-18 21:00:00,9.06752,51.5024, ,83,47
2016341N08092,2016,2016-12-19 00:00:00,8.90000,51.0000, ,47, 
2017104N08085,2017,2017-04-14 00:00:00,8.20000,85.3000, ,391,391
2017104N08085,2017,2017-04-14 03:00:00,8.80259,85.6973, ,450,450
2017104N08085,2017,2017-04-14 06:00:00,9.40000,86.1000, ,514,514
2017104N08085,2017,2017-04-14 09:00:00,9.97997,86.5075, ,582,582
2017104N08085,2017,2017-04-14 12:00:00,10.5000,86.9000, ,645,645
2017104N08085,2017,2017-04-14 15:00:00,10.9074,87.2503, ,704,704
2017104N08085,2017,2017-04-14 18:00:00,11.3000,87.6000, ,753,753
2017104N08085,2017,2017-04-14 21:00:00,11.7774,87.9777, ,816,765
2017104N08085,2017,2017-04-15 00:00:00,12.2400,88.3200,25,765,698
2017104N08085,2017,2017-04-15 03:00:00,12.7433,88.6949,25,698,617
2017104N08085,2017,2017-04-15 06:00:00,13.3143,89.2286,25,617,548
2017104N08085,2017,2017-04-15 09:00:00,13.7650,89.6826,30,542,474
2017104N08085,2017,2017-04-15 12:00:00,14.2500,90.2000,30,469,412
2017104N08085,2017,2017-04-15 15:00:00,14.7087,90.6664, ,402,357
2017104N08085,2017,2017-04-15 18:00:00,15.1000,91.0500,35,347,317
2017104N08085,2017,2017-04-15 21:00:00,15.3912,91.3428,40,317,245
2017104N08085,2017,2017-04-16 00:00:00,16.0000,91.9500,40,235,200
2017104N08085,2017,2017-04-16 03:00:00,16.6463,92.4534,40,192,161
2017104N08085,2017,2017-04-16 06:00:00,17.2000,92.9000,40,162,129
2017104N08085,2017,2017-04-16 09:00:00,17.7299,93.2403,40,129,74
2017104N08085,2017,2017-04-16 12:00:00,18.1000,93.6000,40,74,38
2017104N08085,2017,2017-04-16 15:00:00,18.4536,93.8853,40,33,0
2017104N08085,2017,2017-04-16 18:00:00,18.8000,94.2500,40,0,0
2017104N08085,2017,2017-04-16 21:00:00,19.3178,94.8482,30,0,0
2017104N08085,2017,2017-04-17 00:00:00,19.8000,95.4000,20,0, 
2017147N14087,2017,2017-05-27 06:00:00,13.9000,87.4000, ,605,605
2017147N14087,2017,2017-05-27 09:00:00,13.8378,87.9201, ,646,646
2017147N14087,2017,2017-05-27 12:00:00,13.8000,88.4000, ,670,630
2017147N14087,2017,2017-05-27 15:00:00,13.8124,88.8150, ,630,586
2017147N14087,2017,2017-05-27 18:00:00,13.9000,89.2000, ,586,542
2017147N14087,2017,2017-05-27 21:00:00,14.0399,89.6002, ,542,523
2017147N14087,2017,2017-05-28 00:00:00,14.2400,89.7000,25,523,466
2017147N14087,2017,2017-05-28 03:00:00,14.6567,90.1297,25,463,419
2017147N14087,2017,2017-05-28 06:00:00,15.1143,90.4572,25,409,380
2017147N14087,2017,2017-05-28 09:00:00,15.4649,90.7301,30,378,365
2017147N14087,2017,2017-05-28 12:00:00,15.7500,90.8500,30,353,342
2017147N14087,2017,2017-05-28 15:00:00,16.0212,91.0001,35,342,332
2017147N14087,2017,2017-05-28 18:00:00,16.3000,91.1000,35,332,325
2017147N14087,2017,2017-05-28 21:00:00,16.6175,91.1888,40,327,327
2017147N14087,2017,2017-05-29 00:00:00,17.0000,91.2500,45,324,317
2017147N14087,2017,2017-05-29 03:00:00,17.3138,91.3250,45,317,283
2017147N14087,2017,2017-05-29 06:00:00,17.7500,91.4500,45,268,238
2017147N14087,2017,2017-05-29 09:00:00,18.2388,91.5612,45,238,216
2017147N14087,2017,2017-05-29 12:00:00,18.6500,91.6000,50,207,183
2017147N14087,2017,2017-05-29 15:00:00,18.9925,91.5964,55,183,127
2017147N14087,2017,2017-05-29 18:00:00,19.8500,91.6500,55,113,91
2017147N14087,2017,2017-05-29 21:00:00,20.2513,91.7212,60,85,30
2017147N14087,2017,2017-05-30 00:00:00,21.0000,91.9000,60,30,0
2017147N14087,2017,2017-05-30 03:00:00,21.8988,91.9716,60,0,0
2017147N14087,2017,2017-05-30 06:00:00,23.0000,92.0000,55,0,0
2017147N14087,2017,2017-05-30 09:00:00,23.9274,92.1737,40,0,0
2017147N14087,2017,2017-05-30 12:00:00,24.6500,92.3500,30,0,0
2017147N14087,2017,2017-05-30 15:00:00,25.1952,92.5802, ,0,0
2017147N14087,2017,2017-05-30 18:00:00,25.6500,92.8500,20,0, 
2017163N20090,2017,2017-06-11 12:00:00,20.5000,89.5000,25,129,84
2017163N20090,2017,2017-06-11 15:00:00,21.0000,89.7329, ,84,35
2017163N20090,2017,2017-06-11 18:00:00,21.5000,90.0000,25,35,0
2017163N20090,2017,2017-06-11 21:00:00,22.0001,90.3009, ,0,0
2017163N20090,2017,2017-06-12 00:00:00,22.5000,90.5000,30,0,0
2017163N20090,2017,2017-06-12 03:00:00,23.0000,90.5000,30,0,0
2017163N20090,2017,2017-06-12 06:00:00,23.5000,90.7000,30,0,0
2017163N20090,2017,2017-06-12 09:00:00,23.8010,90.8469, ,0,0
2017163N20090,2017,2017-06-12 12:00:00,24.0000,91.0000,30,0,0
2017163N20090,2017,2017-06-12 15:00:00,24.2331,91.2258, ,0,0
2017163N20090,2017,2017-06-12 18:00:00,24.5000,91.5000,25,0, 
2017199N19086,2017,2017-07-18 00:00:00,19.0000,86.0000,25,91,91
2017199N19086,2017,2017-07-18 03:00:00,19.0000,86.0000,25,91,15
2017199N19086,2017,2017-07-18 06:00:00,19.5000,85.5000,25,15,0
2017199N19086,2017,2017-07-18 09:00:00,19.7884,85.3041, ,0,0
2017199N19086,2017,2017-07-18 12:00:00,19.9000,85.3000,25,0,0
2017199N19086,2017,2017-07-18 15:00:00,19.9150,85.2925, ,0,0
2017199N19086,2017,2017-07-18 18:00:00,19.9000,85.3000,25,0,0
2017199N19086,2017,2017-07-18 21:00:00,19.9700,85.2650, ,0,0
2017199N19086,2017,2017-07-19 00:00:00,20.1000,85.2000,25,0, 
2017207N24085,2017,2017-07-26 00:00:00,24.0000,85.0000,25,0,0
2017207N24085,2017,2017-07-26 03:00:00,24.0000,85.0000,25,0,0
2017207N24085,2017,2017-07-26 06:00:00,24.0000,85.0000,25,0,0
2017207N24085,2017,2017-07-26 09:00:00,24.0000,85.0000, ,0,0
2017207N24085,2017,2017-07-26 12:00:00,24.0000,85.0000,20,0,0
2017207N24085,2017,2017-07-26 15:00:00,24.0000,85.0000, ,0,0
2017207N24085,2017,2017-07-26 18:00:00,24.0000,85.0000,20,0,0
2017207N24085,2017,2017-07-26 21:00:00,24.0000,85.0000, ,0,0
2017207N24085,2017,2017-07-27 00:00:00,24.0000,85.0000,20,0, 
2017232N19130,2017,2017-08-25 00:00:00,23.6500,99.6500, ,0, 
2017282N22088,2017,2017-10-09 00:00:00,22.4000,88.4000,25,0,0
2017282N22088,2017,2017-10-09 03:00:00,22.5000,88.4000,30,0,0
2017282N22088,2017,2017-10-09 06:00:00,22.6000,88.3000,30,0,0
2017282N22088,2017,2017-10-09 09:00:00,22.7466,88.2068, ,0,0
2017282N22088,2017,2017-10-09 12:00:00,22.9000,88.1000,30,0,0
2017282N22088,2017,2017-10-09 15:00:00,23.0149,87.9875, ,0,0
2017282N22088,2017,2017-10-09 18:00:00,23.1000,87.8000,30,0,0
2017282N22088,2017,2017-10-09 21:00:00,23.1057,87.4872, ,0,0
2017282N22088,2017,2017-10-10 00:00:00,23.2000,87.1000,30,0,0
2017282N22088,2017,2017-10-10 03:00:00,23.5000,86.7000,30,0,0
2017282N22088,2017,2017-10-10 06:00:00,23.8000,86.6000,25,0, 
2017292N17087,2017,2017-10-19 00:00:00,16.5000,86.5000,25,323,300
2017292N17087,2017,2017-10-19 03:00:00,16.8000,86.5000,25,300,245
2017292N17087,2017,2017-10-19 06:00:00,17.3000,86.3000,25,245,164
2017292N17087,2017,2017-10-19 09:00:00,18.4413,86.3074, ,164,15
2017292N17087,2017,2017-10-19 12:00:00,20.0000,86.5000,25,10, 
2017307N07102,2017,2017-11-07 21:00:00,11.1950,99.7825, ,21,0
2017307N07102,2017,2017-11-08 00:00:00,11.3000,99.6000, ,0, 
2017319N15083,2017,2017-11-15 03:00:00,15.0000,83.0000,25,193,144
2017319N15083,2017,2017-11-15 06:00:00,15.5000,83.0000,25,144,115
2017319N15083,2017,2017-11-15 09:00:00,15.8738,83.1057, ,115,111
2017319N15083,2017,2017-11-15 12:00:00,16.2000,83.3000,25,115,111
2017319N15083,2017,2017-11-15 15:00:00,16.6151,83.5498, ,113,92
2017319N15083,2017,2017-11-15 18:00:00,17.0000,83.8000,25,92,77
2017319N15083,2017,2017-11-15 21:00:00,17.2806,83.9536, ,84,77
2017319N15083,2017,2017-11-16 00:00:00,17.5000,84.1000,25,77,64
2017319N15083,2017,2017-11-16 03:00:00,17.7000,84.3000,25,70,70
2017319N15083,2017,2017-11-16 06:00:00,17.7000,84.3000,25,70,64
2017319N15083,2017,2017-11-16 09:00:00,17.8593,84.5918, ,69,69
2017319N15083,2017,2017-11-16 12:00:00,18.1000,85.0000,25,84,84
2017319N15083,2017,2017-11-16 15:00:00,18.3074,85.2800, ,92,86
2017319N15083,2017,2017-11-16 18:00:00,18.5000,85.5000,25,100,100
2017319N15083,2017,2017-11-16 21:00:00,18.5441,85.5927, ,110,98
2017319N15083,2017,2017-11-17 00:00:00,18.8000,85.8000,25,98,49
2017319N15083,2017,2017-11-17 03:00:00,19.5000,86.3000,25,49, 
2017333N06082,2017,2017-11-28 18:00:00,6.00000,82.2000, ,78,65
2017333N06082,2017,2017-11-28 21:00:00,5.94750,81.9850, ,74,55
2017333N06082,2017,2017-11-29 00:00:00,5.90000,81.7000, ,55,24
2017333N06082,2017,2017-11-29 03:00:00,5.99599,81.3960,25,24,0
2017333N06082,2017,2017-11-29 06:00:00,6.10000,80.6667,25,0,0
2017333N06082,2017,2017-11-29 09:00:00,6.15838,80.1351, ,0,0
2017333N06082,2017,2017-11-29 12:00:00,6.20000,79.8500,25,22,33
2017333N06082,2017,2017-11-29 15:00:00,6.31346,79.4516, ,64,64
2017333N06082,2017,2017-11-29 18:00:00,6.50000,79.0000,25,105,105
2017333N06082,2017,2017-11-29 21:00:00,6.72118,78.4899,30,155,149
2017333N06082,2017,2017-11-30 00:00:00,6.95000,78.1000,30,139,67
2017333N06082,2017,2017-11-30 03:00:00,7.50758,77.3713,35,67,49
2017333N06082,2017,2017-11-30 06:00:00,7.80000,76.7500,40,62,71
2017333N06082,2017,2017-11-30 09:00:00,7.93240,76.2849,45,94,94
2017333N06082,2017,2017-11-30 12:00:00,8.15000,75.8000,45,109,109
2017333N06082,2017,2017-11-30 15:00:00,8.30376,75.3713,45,138,138
2017333N06082,2017,2017-11-30 18:00:00,8.50000,74.9000,45,181,181
2017333N06082,2017,2017-11-30 21:00:00,8.61119,74.5250,45,217,217
2017333N06082,2017,2017-12-01 00:00:00,8.75000,74.1000,50,250,250
2017333N06082,2017,2017-12-01 03:00:00,8.83254,73.7675,55,282,282
2017333N06082,2017,2017-12-01 06:00:00,8.90000,73.3500,60,323,323
2017333N06082,2017,2017-12-01 09:00:00,8.94994,73.0175,65,366,365
2017333N06082,2017,2017-12-01 12:00:00,9.00000,72.8000,65,387,387
2017333N06082,2017,2017-12-01 15:00:00,9.06001,72.4787,65,418,418
2017333N06082,2017,2017-12-01 18:00:00,9.15000,72.1000,70,453,453
2017333N06082,2017,2017-12-01 21:00:00,9.28499,71.7925,75,479,479
2017333N06082,2017,2017-12-02 00:00:00,9.45000,71.5000,80,491,491
2017333N06082,2017,2017-12-02 03:00:00,9.61746,71.2287,80,513,507
2017333N06082,2017,2017-12-02 06:00:00,9.80000,71.0000,85,520,520
2017333N06082,2017,2017-12-02 09:00:00,10.1500,70.6288,85,539,539
2017333N06082,2017,2017-12-02 12:00:00,10.4500,70.3000,85,553,553
2017333N06082,2017,2017-12-02 15:00:00,10.7325,69.9887,85,573,568
2017333N06082,2017,2017-12-02 18:00:00,11.0000,69.7000,85,590,590
2017333N06082,2017,2017-12-02 21:00:00,11.1887,69.4924,85,604,604
2017333N06082,2017,2017-12-03 00:00:00,11.5000,69.2500,85,615,621
2017333N06082,2017,2017-12-03 03:00:00,11.8888,69.0425,80,638,627
2017333N06082,2017,2017-12-03 06:00:00,12.2000,68.9000,75,630,624
2017333N06082,2017,2017-12-03 09:00:00,12.4287,68.7924,75,628,617
2017333N06082,2017,2017-12-03 12:00:00,12.8500,68.7000,75,612,608
2017333N06082,2017,2017-12-03 15:00:00,13.1288,68.5925,75,614,606
2017333N06082,2017,2017-12-03 18:00:00,13.5000,68.5000,75,607,590
2017333N06082,2017,2017-12-03 21:00:00,13.9037,68.4850,75,590,570
2017333N06082,2017,2017-12-04 00:00:00,14.3000,68.5000,70,570,561
2017333N06082,2017,2017-12-04 03:00:00,14.5425,68.5313,65,561,528
2017333N06082,2017,2017-12-04 06:00:00,14.8000,68.7000,65,528,496
2017333N06082,2017,2017-12-04 09:00:00,15.1312,68.9526,65,486,449
2017333N06082,2017,2017-12-04 12:00:00,15.6000,69.2000,60,449,409
2017333N06082,2017,2017-12-04 15:00:00,16.0638,69.5350,60,408,361
2017333N06082,2017,2017-12-04 18:00:00,16.5500,69.9000,55,358,304
2017333N06082,2017,2017-12-04 21:00:00,17.0438,70.2824,55,304,255
2017333N06082,2017,2017-12-05 00:00:00,17.5000,70.6500,50,245,203
2017333N06082,2017,2017-12-05 03:00:00,17.8837,70.9726,45,203,179
2017333N06082,2017,2017-12-05 06:00:00,18.1857,71.2143,40,179,158
2017333N06082,2017,2017-12-05 09:00:00,18.3425,71.3575,30,158,144
2017333N06082,2017,2017-12-05 12:00:00,18.5000,71.5000,30,144,126
2017333N06082,2017,2017-12-05 15:00:00,18.8000,71.6000,25,126,90
2017333N06082,2017,2017-12-05 18:00:00,19.2000,71.9000,20,90, 
2017340N09089,2017,2017-12-06 03:00:00,8.50000,88.5000,25,745,726
2017340N09089,2017,2017-12-06 06:00:00,8.80000,88.3000,25,728,716
2017340N09089,2017,2017-12-06 09:00:00,9.31364,88.1194, ,719,718
2017340N09089,2017,2017-12-06 12:00:00,9.80000,88.0000,25,725,725
2017340N09089,2017,2017-12-06 15:00:00,9.89249,87.9774, ,728,728
2017340N09089,2017,2017-12-06 18:00:00,10.0000,88.0000,25,732,732
2017340N09089,2017,2017-12-06 21:00:00,10.4171,88.0000, ,750,750
2017340N09089,2017,2017-12-07 00:00:00,11.1000,88.0000,25,783,783
2017340N09089,2017,2017-12-07 03:00:00,12.0000,88.0000,25,801,778
2017340N09089,2017,2017-12-07 06:00:00,12.2000,87.9000,25,778,749
2017340N09089,2017,2017-12-07 09:00:00,12.4796,87.7932, ,749,720
2017340N09089,2017,2017-12-07 12:00:00,12.8000,87.7000,25,720,697
2017340N09089,2017,2017-12-07 15:00:00,13.0774,87.6797, ,697,664
2017340N09089,2017,2017-12-07 18:00:00,13.4000,87.6000,25,664,608
2017340N09089,2017,2017-12-07 21:00:00,13.7785,87.3137, ,608,544
2017340N09089,2017,2017-12-08 00:00:00,14.3000,87.0000,30,544,468
2017340N09089,2017,2017-12-08 03:00:00,15.0000,86.8000,30,468,385
2017340N09089,2017,2017-12-08 06:00:00,15.8400,86.6200,30,385,331
2017340N09089,2017,2017-12-08 09:00:00,16.4632,86.4501, ,323,269
2017340N09089,2017,2017-12-08 12:00:00,17.0143,86.3429,30,269,224
2017340N09089,2017,2017-12-08 15:00:00,17.5825,86.3312, ,224,200
2017340N09089,2017,2017-12-08 18:00:00,18.0500,86.3500,25,198,168
2017340N09089,2017,2017-12-08 21:00:00,18.4189,86.3704, ,168,148
2017340N09089,2017,2017-12-09 00:00:00,18.6571,86.4714,25,140,133
2017340N09089,2017,2017-12-09 03:00:00,18.8283,86.6516,25,137,119
2017340N09089,2017,2017-12-09 06:00:00,19.0200,86.8600,25,123,118
2017340N09089,2017,2017-12-09 09:00:00,19.1000,87.1000, ,124,122
2017340N09089,2017,2017-12-09 12:00:00,19.3000,87.3000, ,122,115
2017340N09089,2017,2017-12-09 15:00:00,19.5349,87.4427, ,115,107
2017340N09089,2017,2017-12-09 18:00:00,19.8000,87.6000, ,109,104
2017340N09089,2017,2017-12-09 21:00:00,20.0850,87.8276, ,107,107
2017340N09089,2017,2017-12-10 00:00:00,20.4000,88.1000, ,119,100
2017340N09089,2017,2017-12-10 03:00:00,20.7426,88.3947, ,100,59
2017340N09089,2017,2017-12-10 06:00:00,21.1000,88.7000, ,59, 
2018072N05076,2018,2018-03-13 03:00:00,5.00000,76.0000,25,375,335
2018072N05076,2018,2018-03-13 06:00:00,5.50000,75.8000,25,335,308
2018072N05076,2018,2018-03-13 09:00:00,6.05464,75.4002, ,306,306
2018072N05076,2018,2018-03-13 12:00:00,6.50000,75.0000,25,306,306
2018072N05076,2018,2018-03-13 15:00:00,6.65243,74.8624, ,298,298
2018072N05076,2018,2018-03-13 18:00:00,6.70000,74.8000,25,306,306
2018072N05076,2018,2018-03-13 21:00:00,6.77152,74.7282, ,306,306
2018072N05076,2018,2018-03-14 00:00:00,7.00000,74.5000,25,306,306
2018072N05076,2018,2018-03-14 03:00:00,7.50000,74.0000,25,316,316
2018072N05076,2018,2018-03-14 06:00:00,8.00000,73.5000,25,345,345
2018072N05076,2018,2018-03-14 09:00:00,8.40110,73.0920, ,369,369
2018072N05076,2018,2018-03-14 12:00:00,8.70000,72.8000,25,392,390
2018072N05076,2018,2018-03-14 15:00:00,8.92046,72.6193, ,410,408
2018072N05076,2018,2018-03-14 18:00:00,9.10000,72.5000,25,418, 
2018136N11054,2018,2018-05-15 18:00:00,11.3000,53.7000, ,111,84
2018136N11054,2018,2018-05-15 21:00:00,11.6426,53.2126, ,89,78
2018136N11054,2018,2018-05-16 00:00:00,12.0000,52.7000, ,85,85
2018136N11054,2018,2018-05-16 03:00:00,12.3725,52.1501, ,118,99
2018136N11054,2018,2018-05-16 06:00:00,12.7000,51.6000, ,105,103
2018136N11054,2018,2018-05-16 09:00:00,12.9449,51.0849, ,112,112
2018136N11054,2018,2018-05-16 12:00:00,13.0800,50.4800,25,134,134
2018136N11054,2018,2018-05-16 15:00:00,13.1602,50.0101, ,159,140
2018136N11054,2018,2018-05-16 18:00:00,13.2000,49.6571,30,140,117
2018136N11054,2018,2018-05-16 21:00:00,13.2105,49.3880, ,117,104
2018136N11054,2018,2018-05-17 00:00:00,13.2000,49.1500,30,104,92
2018136N11054,2018,2018-05-17 03:00:00,13.2074,48.9150,35,92,90
2018136N11054,2018,2018-05-17 06:00:00,13.1000,48.6500,35,100,100
2018136N11054,2018,2018-05-17 09:00:00,13.0725,48.4263,35,100,99
2018136N11054,2018,2018-05-17 12:00:00,13.0000,48.1000,40,99,84
2018136N11054,2018,2018-05-17 15:00:00,12.8614,47.6674,40,84,84
2018136N11054,2018,2018-05-17 18:00:00,12.6000,47.2500,40,105,103
2018136N11054,2018,2018-05-17 21:00:00,12.4099,46.9276,40,114,112
2018136N11054,2018,2018-05-18 00:00:00,12.1500,46.5000,45,134,134
2018136N11054,2018,2018-05-18 03:00:00,11.9887,46.2175,45,134,123
2018136N11054,2018,2018-05-18 06:00:00,11.8500,45.9500,45,123,100
2018136N11054,2018,2018-05-18 09:00:00,11.7037,45.6463,45,101,90
2018136N11054,2018,2018-05-18 12:00:00,11.5500,45.5000,45,92,74
2018136N11054,2018,2018-05-18 15:00:00,11.3787,45.3000,45,80,70
2018136N11054,2018,2018-05-18 18:00:00,11.2500,45.1000,45,80,70
2018136N11054,2018,2018-05-18 21:00:00,11.1250,44.9500,45,70,70
2018136N11054,2018,2018-05-19 00:00:00,11.0000,44.7500,45,70,49
2018136N11054,2018,2018-05-19 03:00:00,10.8250,44.4500,45,49,24
2018136N11054,2018,2018-05-19 06:00:00,10.7000,44.2000,40,24,0
2018136N11054,2018,2018-05-19 09:00:00,10.5250,44.0000,40,0,0
2018136N11054,2018,2018-05-19 12:00:00,10.3500,43.7500,35,0,0
2018136N11054,2018,2018-05-19 15:00:00,10.2072,43.5744, ,0,0
2018136N11054,2018,2018-05-19 18:00:00,10.1000,43.4000,30,0,0
2018136N11054,2018,2018-05-19 21:00:00,10.0174,43.1215, ,0,0
2018136N11054,2018,2018-05-20 00:00:00,9.95714,42.8571,25,0,0
2018136N11054,2018,2018-05-20 03:00:00,9.87035,43.0025, ,0,0
2018136N11054,2018,2018-05-20 06:00:00,9.75155,43.7657, ,0,0
2018136N11054,2018,2018-05-20 09:00:00,9.58677,45.5529, ,0,0
2018136N11054,2018,2018-05-20 12:00:00,9.42240,47.1370, ,0,0
2018136N11054,2018,2018-05-20 15:00:00,9.25000,48.9139, ,0,0
2018136N11054,2018,2018-05-20 18:00:00,9.07505,50.7850, ,15,15
2018136N11054,2018,2018-05-20 21:00:00,8.90506,52.6505, ,216,216
2018136N11054,2018,2018-05-21 00:00:00,8.74948,54.4108, ,380,380
2018136N11054,2018,2018-05-21 03:00:00,8.61922,55.9685, ,468,468
2018136N11054,2018,2018-05-21 06:00:00,8.40093,57.5037, ,573,573
2018136N11054,2018,2018-05-21 09:00:00,8.35499,58.2030, ,620,620
2018136N11054,2018,2018-05-21 12:00:00,8.41429,58.3714,25,635,612
2018136N11054,2018,2018-05-21 15:00:00,8.54046,58.1525, ,612,573
2018136N11054,2018,2018-05-21 18:00:00,8.70000,57.9000,25,573,542
2018136N11054,2018,2018-05-21 21:00:00,8.86271,57.7013, ,542,519
2018136N11054,2018,2018-05-22 00:00:00,9.05000,57.5000,25,511,479
2018136N11054,2018,2018-05-22 03:00:00,9.26749,57.2787,30,479,448
2018136N11054,2018,2018-05-22 06:00:00,9.55000,57.1000,30,439,407
2018136N11054,2018,2018-05-22 09:00:00,9.87874,56.9444, ,400,367
2018136N11054,2018,2018-05-22 12:00:00,10.2000,56.8000,35,367,343
2018136N11054,2018,2018-05-22 15:00:00,10.4612,56.6462,35,328,305
2018136N11054,2018,2018-05-22 18:00:00,10.6500,56.4000,40,296,273
2018136N11054,2018,2018-05-22 21:00:00,10.7713,56.2063,40,273,258
2018136N11054,2018,2018-05-23 00:00:00,10.9500,56.0500,45,249,226
2018136N11054,2018,2018-05-23 03:00:00,11.1675,56.0175,55,226,211
2018136N11054,2018,2018-05-23 06:00:00,11.4000,56.0500,60,219,191
2018136N11054,2018,2018-05-23 09:00:00,11.7212,56.0400,65,191,180
2018136N11054,2018,2018-05-23 12:00:00,11.9500,56.0000,65,176,158
2018136N11054,2018,2018-05-23 15:00:00,12.2500,55.9250,70,155,141
2018136N11054,2018,2018-05-23 18:00:00,12.5000,55.8000,70,141,130
2018136N11054,2018,2018-05-23 21:00:00,12.7712,55.7175,70,132,132
2018136N11054,2018,2018-05-24 00:00:00,13.0000,55.6500,70,137,127
2018136N11054,2018,2018-05-24 03:00:00,13.3212,55.5287,75,133,133
2018136N11054,2018,2018-05-24 06:00:00,13.7000,55.4500,80,164,157
2018136N11054,2018,2018-05-24 09:00:00,14.0034,55.3636,80,184,184
2018136N11054,2018,2018-05-24 12:00:00,14.3000,55.3000,80,209,209
2018136N11054,2018,2018-05-24 15:00:00,14.6000,55.1500,80,236,224
2018136N11054,2018,2018-05-24 18:00:00,14.9000,54.9000,80,224,201
2018136N11054,2018,2018-05-24 21:00:00,15.0835,54.7261,80,201,191
2018136N11054,2018,2018-05-25 00:00:00,15.2000,54.6000,85,191,169
2018136N11054,2018,2018-05-25 03:00:00,15.4137,54.5750,90,169,138
2018136N11054,2018,2018-05-25 06:00:00,15.7500,54.5000,90,127,99
2018136N11054,2018,2018-05-25 09:00:00,16.1037,54.3650,90,99,78
2018136N11054,2018,2018-05-25 12:00:00,16.3500,54.2500,95,67,49
2018136N11054,2018,2018-05-25 15:00:00,16.5038,54.0825,95,49,22
2018136N11054,2018,2018-05-25 18:00:00,16.7000,53.9000,95,22,0
2018136N11054,2018,2018-05-25 21:00:00,17.0137,53.6387,90,0,0
2018136N11054,2018,2018-05-26 00:00:00,17.2000,53.5000,75,0,0
2018136N11054,2018,2018-05-26 03:00:00,17.4675,53.3925,60,0,0
2018136N11054,2018,2018-05-26 06:00:00,17.8500,53.2500,50,0,0
2018136N11054,2018,2018-05-26 09:00:00,18.1900,53.1575,45,0,0
2018136N11054,2018,2018-05-26 12:00:00,18.4500,53.0500,40,0,0
2018136N11054,2018,2018-05-26 15:00:00,18.6475,52.9075,35,0,0
2018136N11054,2018,2018-05-26 18:00:00,18.7714,52.7429,30,0,0
2018136N11054,2018,2018-05-26 21:00:00,18.9041,52.5617, ,0,0
2018136N11054,2018,2018-05-27 00:00:00,19.0000,52.3750,25,0,0
2018136N11054,2018,2018-05-27 03:00:00,19.0050,52.1400, ,0,0
2018136N11054,2018,2018-05-27 06:00:00,19.0000,52.0000, ,0, 
2018148N17090,2018,2018-05-28 00:00:00,16.5000,90.2000, ,430,413
2018148N17090,2018,2018-05-28 03:00:00,16.7026,90.4024, ,413,396
2018148N17090,2018,2018-05-28 06:00:00,16.9000,90.6000, ,396,373
2018148N17090,2018,2018-05-28 09:00:00,17.0925,90.7926, ,373,342
2018148N17090,2018,2018-05-28 12:00:00,17.3000,91.0000, ,342,312
2018148N17090,2018,2018-05-28 15:00:00,17.5425,91.2425, ,312,268
